fly_id	fly_description	fly_type	fly_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	fly_value	
11	set constraint 11 - layer5 B - time period 11	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	1.1116248742359951E7	
12	set constraint 12 - layer5 B - time period 12	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	1.5994514607950103E7	
13	set constraint 13 - layer5 B - time period 13	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	1.6047602050171232E7	
14	set constraint 14 - layer5 B - time period 14	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	2.3079772154835384E7	
15	set constraint 15 - layer5 B - time period 15	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	2.5951962725879442E7	
16	set constraint 16 - layer5 C - time period 1	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	1251341.9872000022	
17	set constraint 17 - layer5 C - time period 2	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	3059181.3963332097	
18	set constraint 18 - layer5 C - time period 3	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	2641556.3784280038	
19	set constraint 19 - layer5 C - time period 4	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	5601631.363315682	
20	set constraint 20 - layer5 C - time period 5	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	9298061.770591537	
21	set constraint 21 - layer5 C - time period 6	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	5561558.680867156	
22	set constraint 22 - layer5 C - time period 7	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	7304348.903473459	
23	set constraint 23 - layer5 C - time period 8	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	7450586.726565422	
24	set constraint 24 - layer5 C - time period 9	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	6696402.147354633	
25	set constraint 25 - layer5 C - time period 10	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	1.2882260811870929E7	
26	set constraint 26 - layer5 C - time period 11	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	9340017.836690323	
27	set constraint 27 - layer5 C - time period 12	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	1.1889842138496105E7	
28	set constraint 28 - layer5 C - time period 13	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	1.4668418118039038E7	
29	set constraint 29 - layer5 C - time period 14	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	2.1082520212557387E7	
30	set constraint 30 - layer5 C - time period 15	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	2.588455776321979E7	
31	set constraint 31 - layer5 D - time period 1	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	1731713.3385500018	
32	set constraint 32 - layer5 D - time period 2	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	3849290.950859052	
33	set constraint 33 - layer5 D - time period 3	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	5072091.890262672	
34	set constraint 34 - layer5 D - time period 4	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	5963200.004672495	
35	set constraint 35 - layer5 D - time period 5	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	1.0025469984880606E7	
36	set constraint 36 - layer5 D - time period 6	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	5861417.422480885	
37	set constraint 37 - layer5 D - time period 7	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	7797388.78598818	
38	set constraint 38 - layer5 D - time period 8	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	7676530.167144642	
39	set constraint 39 - layer5 D - time period 9	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	1.4394369744611409E7	
40	set constraint 40 - layer5 D - time period 10	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	1.3067967140790518E7	
41	set constraint 41 - layer5 D - time period 11	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	9510527.808279922	
42	set constraint 42 - layer5 D - time period 12	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	1.2056044055840556E7	
43	set constraint 43 - layer5 D - time period 13	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	1.7241257458923288E7	
44	set constraint 44 - layer5 D - time period 14	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	2.1208875281111408E7	
45	set constraint 45 - layer5 D - time period 15	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 D;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	2.6116888465404898E7	
46	set constraint 46 - layer5 E - time period 1	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	3471347.560400002	
47	set constraint 47 - layer5 E - time period 2	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	3206544.2215532116	
48	set constraint 48 - layer5 E - time period 3	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	2730723.388060365	
49	set constraint 49 - layer5 E - time period 4	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	5718941.034064545	
50	set constraint 50 - layer5 E - time period 5	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	9402648.499887068	
51	set constraint 51 - layer5 E - time period 6	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	8744220.683872256	
52	set constraint 52 - layer5 E - time period 7	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	7387455.2587170135	
53	set constraint 53 - layer5 E - time period 8	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	7501976.041517328	
54	set constraint 54 - layer5 E - time period 9	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	9460770.55459518	
55	set constraint 55 - layer5 E - time period 10	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	1.2920687350620488E7	
56	set constraint 56 - layer5 E - time period 11	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	1.0284909554436013E7	
57	set constraint 57 - layer5 E - time period 12	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	1.777148183238575E7	
58	set constraint 58 - layer5 E - time period 13	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	1.5416328989626912E7	
59	set constraint 59 - layer5 E - time period 14	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	2.1102052786291353E7	
60	set constraint 60 - layer5 E - time period 15	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	2.5915521597023163E7	
61	set constraint 61 - layer5 F - time period 1	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	3713553.7151817004	
62	set constraint 62 - layer5 F - time period 2	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	3256078.6557572116	
63	set constraint 63 - layer5 F - time period 3	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	4886177.155865451	
64	set constraint 64 - layer5 F - time period 4	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	8916293.840277705	
65	set constraint 65 - layer5 F - time period 5	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	1.2132465676466202E7	
66	set constraint 66 - layer5 F - time period 6	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	5728564.91952263	
67	set constraint 67 - layer5 F - time period 7	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	7464981.612379608	
68	set constraint 68 - layer5 F - time period 8	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	9212613.847774588	
69	set constraint 69 - layer5 F - time period 9	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	6844905.012215441	
70	set constraint 70 - layer5 F - time period 10	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	1.3234140922539176E7	
71	set constraint 71 - layer5 F - time period 11	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	1.1621636981432145E7	
72	set constraint 72 - layer5 F - time period 12	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	1.2017038185496349E7	
73	set constraint 73 - layer5 F - time period 13	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	2.1236719886545785E7	
74	set constraint 74 - layer5 F - time period 14	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	2.8076273984392796E7	
75	set constraint 75 - layer5 F - time period 15	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 F;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	2.6186403882057667E7	
76	set constraint 76 - layer5 G - time period 1	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 G;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	1.2761634719294457E7	
77	set constraint 77 - layer5 G - time period 2	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 G;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	9396427.600952003	
78	set constraint 78 - layer5 G - time period 3	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 G;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	4821615.796754732	
79	set constraint 79 - layer5 G - time period 4	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 G;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	8441652.989520075	
80	set constraint 80 - layer5 G - time period 5	null	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 G;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	9427067.315455459	
