bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	bookeeping_var_id	bookeeping_var_name	bookeeping_var_value	bookeeping_var_reduced_cost	total_penalty
75	CustBF 4 - time period 19	FREE	1.0	null	null	null	null	59	v_56	2.6084906097661674E8	0.0	0.0
76	CustBF 5 - time period 20	FREE	1.0	null	null	null	null	60	v_57	8.675485862359934E8	0.0	0.0
77	GallBF 1 - time period 16	FREE	1.0	null	null	null	null	61	v_58	2.9258046286964E8	0.0	0.0
78	GallBF 2 - time period 17	FREE	1.0	null	null	null	null	62	v_59	2.8672885361224717E8	0.0	0.0
79	GallBF 3 - time period 18	FREE	1.0	null	null	null	null	63	v_60	2.809942765400022E8	0.0	0.0
80	GallBF 4 - time period 19	FREE	1.0	null	null	null	null	64	v_61	2.753743910092022E8	0.0	0.0
81	GallBF 5 - time period 20	FREE	1.0	null	null	null	null	65	v_62	9.955355578089201E8	0.0	0.0
82	Max Timber Per 15	FREE	1.0	9.99999999E8	null	null	null	66	v_63	5.813551196149473E8	0.0	0.0
103	min_msf 1 - time period 1	FREE	1.0	28000.0	null	85000.0	null	67	v_64	13703.174000000003	0.0	0.0
104	min_msf 2 - time period 2	FREE	1.0	28000.0	null	85000.0	null	68	v_65	13703.174000000003	0.0	0.0
105	min_msf 3 - time period 3	FREE	1.0	28000.0	null	85000.0	null	69	v_66	13703.174000000003	0.0	0.0
106	min_msf 4 - time period 4	FREE	1.0	28000.0	null	85000.0	null	70	v_67	13703.174000000003	0.0	0.0
107	min_msf 5 - time period 5	FREE	1.0	28000.0	null	85000.0	null	71	v_68	13703.174000000003	0.0	0.0
108	min_msf 6 - time period 6	FREE	1.0	28000.0	null	85000.0	null	72	v_69	13703.174000000003	0.0	0.0
109	min_msf 7 - time period 7	FREE	1.0	28000.0	null	85000.0	null	73	v_70	13703.174000000003	0.0	0.0
110	min_msf 8 - time period 8	FREE	1.0	28000.0	null	85000.0	null	74	v_71	13703.174000000003	0.0	0.0
111	min_msf 9 - time period 9	FREE	1.0	28000.0	null	85000.0	null	75	v_72	13703.174000000003	0.0	0.0
112	min_msf 10 - time period 10	FREE	1.0	28000.0	null	85000.0	null	76	v_73	13703.174000000003	0.0	0.0
113	min_msf 11 - time period 11	FREE	1.0	28000.0	null	85000.0	null	77	v_74	13703.174000000003	0.0	0.0
114	min_msf 12 - time period 12	FREE	1.0	28000.0	null	85000.0	null	78	v_75	13703.174000000003	0.0	0.0
115	min_msf 13 - time period 13	FREE	1.0	28000.0	null	85000.0	null	79	v_76	13703.174000000003	0.0	0.0
116	min_msf 14 - time period 14	FREE	1.0	28000.0	null	85000.0	null	80	v_77	13703.174000000003	0.0	0.0
117	min_msf 15 - time period 15	FREE	1.0	28000.0	null	85000.0	null	81	v_78	13703.174000000003	0.0	0.0
118	min_msf 16 - time period 16	FREE	1.0	28000.0	null	85000.0	null	82	v_79	13703.174000000003	0.0	0.0
119	min_msf 17 - time period 17	FREE	1.0	28000.0	null	85000.0	null	83	v_80	13703.174000000003	0.0	0.0
120	min_msf 18 - time period 18	FREE	1.0	28000.0	null	85000.0	null	84	v_81	13703.174000000003	0.0	0.0
121	min_msf 19 - time period 19	FREE	1.0	28000.0	null	85000.0	null	85	v_82	13703.174000000003	0.0	0.0
122	min_msf 20 - time period 20	FREE	1.0	28000.0	null	85000.0	null	86	v_83	13703.174000000003	0.0	0.0
