strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
RRNHWL	R	R	N	H	W	L	0.0	1821.15	0.0	0.0	95.85000000000001
RRNHCP	R	R	N	H	C	P	0.0	0.0	0.0	69.35	3.6500000000000004
RRNHCM	R	R	N	H	C	M	0.0	0.0	231.8	0.0	12.200000000000001
RRNHCL	R	R	N	H	C	L	0.0	0.0	1383.2	0.0	72.8
RRNHIP	R	R	N	H	I	P	0.0	0.0	0.0	62.7	3.3000000000000003
RRNHIL	R	R	N	H	I	L	201.4	0.0	0.0	0.0	10.600000000000001
RRNHAP	R	R	N	H	A	P	0.0	0.0	0.0	198.55	10.450000000000001
RRNHAM	R	R	N	H	A	M	0.0	0.0	161.5	0.0	8.5
RRNHAL	R	R	N	H	A	L	0.0	0.0	485.45	0.0	25.55
RRNHLP	R	R	N	H	L	P	0.0	0.0	0.0	109.25	5.75
RRNHLM	R	R	N	H	L	M	92.15	0.0	0.0	0.0	4.8500000000000005
RRNHLL	R	R	N	H	L	L	171.95	0.0	0.0	0.0	9.05
RRNCWP	R	R	N	C	W	P	0.0	0.0	0.0	446.5	23.5
RRNCWM	R	R	N	C	W	M	274.55	0.0	0.0	0.0	14.450000000000001
RRNCWL	R	R	N	C	W	L	0.0	1346.15	0.0	0.0	70.85000000000001
RRNCCM	R	R	N	C	C	M	67.45	0.0	0.0	0.0	3.5500000000000003
RRNCCL	R	R	N	C	C	L	0.0	954.75	0.0	0.0	50.25
RRNCIP	R	R	N	C	I	P	0.0	0.0	0.0	131.1	6.9
RRNCIM	R	R	N	C	I	M	0.0	0.0	310.65	0.0	16.35
RRNCIL	R	R	N	C	I	L	0.0	0.0	369.55	0.0	19.450000000000003
RRNCAS	R	R	N	C	A	S	0.0	0.0	0.0	53.2	2.8000000000000003
RRNCAP	R	R	N	C	A	P	0.0	0.0	0.0	636.5	33.5
RRNCAM	R	R	N	C	A	M	0.0	0.0	650.75	0.0	34.25
RRNCAL	R	R	N	C	A	L	0.0	781.85	0.0	0.0	41.150000000000006
RRNCLP	R	R	N	C	L	P	0.0	0.0	0.0	321.1	16.900000000000002
RRNCLM	R	R	N	C	L	M	0.0	0.0	455.05	0.0	23.950000000000003
RRNCLL	R	R	N	C	L	L	0.0	398.05	0.0	0.0	20.950000000000003
RRNRWP	R	R	N	R	W	P	0.0	0.0	0.0	55.1	2.9000000000000004
RRNRWM	R	R	N	R	W	M	85.5	0.0	0.0	0.0	4.5
RRNRWL	R	R	N	R	W	L	417.05	0.0	0.0	0.0	21.950000000000003
RRNRCL	R	R	N	R	C	L	0.0	529.15	0.0	0.0	27.85
RRNRIM	R	R	N	R	I	M	0.0	0.0	103.55	0.0	5.45
RRNRIL	R	R	N	R	I	L	101.65	0.0	0.0	0.0	5.3500000000000005
RRNRAP	R	R	N	R	A	P	0.0	0.0	0.0	185.25	9.75
RRNRAM	R	R	N	R	A	M	0.0	0.0	160.55	0.0	8.450000000000001
RRNRAL	R	R	N	R	A	L	171.95	0.0	0.0	0.0	9.05
RRNRLM	R	R	N	R	L	M	59.85	0.0	0.0	0.0	3.1500000000000004
RRNRLL	R	R	N	R	L	L	122.55	0.0	0.0	0.0	6.45
RROLWP	R	R	O	L	W	P	0.0	0.0	0.0	90.25	4.75
RROLWM	R	R	O	L	W	M	131.1	0.0	0.0	0.0	6.9
RROLWL	R	R	O	L	W	L	0.0	0.0	522.5	0.0	27.5
RROLCP	R	R	O	L	C	P	0.0	0.0	0.0	68.4	3.6
RROLCL	R	R	O	L	C	L	0.0	295.45	0.0	0.0	15.55
RROLIP	R	R	O	L	I	P	0.0	0.0	0.0	174.8	9.200000000000001
RROLIM	R	R	O	L	I	M	138.7	0.0	0.0	0.0	7.300000000000001
RROLIL	R	R	O	L	I	L	220.4	0.0	0.0	0.0	11.600000000000001
RROLAP	R	R	O	L	A	P	0.0	0.0	0.0	693.5	36.5
RROLAM	R	R	O	L	A	M	0.0	281.2	0.0	0.0	14.8
RROLAL	R	R	O	L	A	L	0.0	0.0	343.9	0.0	18.1
RROLLP	R	R	O	L	L	P	0.0	0.0	0.0	249.85	13.15
RROLLM	R	R	O	L	L	M	95.0	0.0	0.0	0.0	5.0
RROLLL	R	R	O	L	L	L	123.5	0.0	0.0	0.0	6.5
RROHWP	R	R	O	H	W	P	0.0	0.0	0.0	174.8	9.200000000000001
RROHWM	R	R	O	H	W	M	266.0	0.0	0.0	0.0	14.0
RROHWL	R	R	O	H	W	L	1879.1	0.0	0.0	0.0	98.9
RROHCP	R	R	O	H	C	P	0.0	0.0	0.0	96.9	5.1000000000000005
RROHCM	R	R	O	H	C	M	94.05	0.0	0.0	0.0	4.95
RROHCL	R	R	O	H	C	L	0.0	0.0	1276.8	0.0	67.2
RROHIP	R	R	O	H	I	P	0.0	0.0	0.0	156.75	8.25
RROHIM	R	R	O	H	I	M	0.0	0.0	152.0	0.0	8.0
RROHIL	R	R	O	H	I	L	204.25	0.0	0.0	0.0	10.75
RROHAP	R	R	O	H	A	P	0.0	0.0	0.0	178.6	9.4
RROHAM	R	R	O	H	A	M	60.8	0.0	0.0	0.0	3.2
RROHAL	R	R	O	H	A	L	464.55	0.0	0.0	0.0	24.450000000000003
RROHLP	R	R	O	H	L	P	0.0	0.0	0.0	185.25	9.75
RROHLM	R	R	O	H	L	M	192.85	0.0	0.0	0.0	10.15
RROHLL	R	R	O	H	L	L	0.0	0.0	285.95	0.0	15.05
RROCWL	R	R	O	C	W	L	54.15	0.0	0.0	0.0	2.85
RROCIP	R	R	O	C	I	P	0.0	0.0	0.0	246.05	12.950000000000001
RROCIM	R	R	O	C	I	M	259.35	0.0	0.0	0.0	13.65
RROCIL	R	R	O	C	I	L	0.0	0.0	205.2	0.0	10.8
RROCAP	R	R	O	C	A	P	0.0	0.0	0.0	492.1	25.900000000000002
RROCAM	R	R	O	C	A	M	231.8	0.0	0.0	0.0	12.200000000000001
RROCAL	R	R	O	C	A	L	212.8	0.0	0.0	0.0	11.200000000000001
RROCLP	R	R	O	C	L	P	0.0	0.0	0.0	398.05	20.950000000000003
RROCLM	R	R	O	C	L	M	190.0	0.0	0.0	0.0	10.0
RROCLL	R	R	O	C	L	L	115.9	0.0	0.0	0.0	6.1000000000000005
RRORWM	R	R	O	R	W	M	168.15	0.0	0.0	0.0	8.85
RRORWL	R	R	O	R	W	L	0.0	0.0	529.15	0.0	27.85
RRORCL	R	R	O	R	C	L	0.0	0.0	364.8	0.0	19.200000000000003
RRORIP	R	R	O	R	I	P	0.0	0.0	0.0	103.55	5.45
RRORIM	R	R	O	R	I	M	229.9	0.0	0.0	0.0	12.100000000000001
RRORIL	R	R	O	R	I	L	333.45	0.0	0.0	0.0	17.55
RRORAP	R	R	O	R	A	P	0.0	0.0	0.0	77.9	4.1000000000000005
RRORAM	R	R	O	R	A	M	0.0	0.0	153.9	0.0	8.1
RRORAL	R	R	O	R	A	L	281.2	0.0	0.0	0.0	14.8
RRORLP	R	R	O	R	L	P	0.0	0.0	0.0	96.9	5.1000000000000005
RRORLM	R	R	O	R	L	M	0.0	0.0	152.95	0.0	8.05
RRORLL	R	R	O	R	L	L	285.0	0.0	0.0	0.0	15.0
RRPLWS	R	R	P	L	W	S	0.0	0.0	0.0	178.6	9.4
RRPLWP	R	R	P	L	W	P	0.0	0.0	0.0	70.3	3.7
RRPLWM	R	R	P	L	W	M	187.15	0.0	0.0	0.0	9.850000000000001
RRPLWL	R	R	P	L	W	L	386.65	0.0	0.0	0.0	20.35
RRPLCS	R	R	P	L	C	S	0.0	0.0	0.0	103.55	5.45
RRPLCL	R	R	P	L	C	L	107.35	0.0	0.0	0.0	5.65
RRPLIS	R	R	P	L	I	S	0.0	0.0	0.0	77.9	4.1000000000000005
RRPLIP	R	R	P	L	I	P	0.0	0.0	0.0	1160.9	61.1
RRPLIM	R	R	P	L	I	M	632.7	0.0	0.0	0.0	33.300000000000004
RRPLIL	R	R	P	L	I	L	978.5	0.0	0.0	0.0	51.5
RRPLAS	R	R	P	L	A	S	0.0	0.0	0.0	60.8	3.2
RRPLAP	R	R	P	L	A	P	0.0	0.0	0.0	1657.75	87.25
RRPLAM	R	R	P	L	A	M	0.0	0.0	930.05	0.0	48.95
RRPLAL	R	R	P	L	A	L	0.0	0.0	798.0	0.0	42.0
RRPLLP	R	R	P	L	L	P	0.0	0.0	0.0	899.65	47.35
RRPLLM	R	R	P	L	L	M	551.0	0.0	0.0	0.0	29.0
RRPLLL	R	R	P	L	L	L	280.25	0.0	0.0	0.0	14.75
RRPHWS	R	R	P	H	W	S	0.0	0.0	0.0	70.3	3.7
RRPHWP	R	R	P	H	W	P	0.0	0.0	0.0	537.7	28.3
RRPHWM	R	R	P	H	W	M	0.0	0.0	677.35	0.0	35.65
RRPHWL	R	R	P	H	W	L	0.0	4011.85	0.0	0.0	211.15
RRPHCS	R	R	P	H	C	S	0.0	0.0	0.0	75.05	3.95
RRPHCP	R	R	P	H	C	P	0.0	0.0	0.0	84.55	4.45
RRPHCM	R	R	P	H	C	M	402.8	0.0	0.0	0.0	21.200000000000003
RRPHCL	R	R	P	H	C	L	0.0	0.0	3494.1	0.0	183.9
RRPHIP	R	R	P	H	I	P	0.0	0.0	0.0	334.4	17.6
RRPHIM	R	R	P	H	I	M	383.8	0.0	0.0	0.0	20.200000000000003
RRPHIL	R	R	P	H	I	L	721.05	0.0	0.0	0.0	37.95
RRPHAP	R	R	P	H	A	P	0.0	0.0	0.0	619.4	32.6
RRPHAM	R	R	P	H	A	M	0.0	0.0	513.0	0.0	27.0
RRPHAL	R	R	P	H	A	L	0.0	1248.3	0.0	0.0	65.7
RRPHLP	R	R	P	H	L	P	0.0	0.0	0.0	532.95	28.05
RRPHLM	R	R	P	H	L	M	790.4	0.0	0.0	0.0	41.6
RRPHLL	R	R	P	H	L	L	0.0	0.0	813.2	0.0	42.800000000000004
RRPCWS	R	R	P	C	W	S	0.0	0.0	0.0	195.7	10.3
RRPCWP	R	R	P	C	W	P	0.0	0.0	0.0	51.3	2.7
RRPCWM	R	R	P	C	W	M	70.3	0.0	0.0	0.0	3.7
RRPCWL	R	R	P	C	W	L	139.65	0.0	0.0	0.0	7.3500000000000005
RRPCCL	R	R	P	C	C	L	49.4	0.0	0.0	0.0	2.6
RRPCIS	R	R	P	C	I	S	0.0	0.0	0.0	60.8	3.2
RRPCIP	R	R	P	C	I	P	0.0	0.0	0.0	1374.65	72.35000000000001
RRPCIM	R	R	P	C	I	M	1191.3	0.0	0.0	0.0	62.7
RRPCIL	R	R	P	C	I	L	0.0	1898.1	0.0	0.0	99.9
RRPCAS	R	R	P	C	A	S	0.0	0.0	0.0	125.4	6.6000000000000005
RRPCAP	R	R	P	C	A	P	0.0	0.0	0.0	1473.45	77.55000000000001
RRPCAM	R	R	P	C	A	M	785.65	0.0	0.0	0.0	41.35
RRPCAL	R	R	P	C	A	L	721.05	0.0	0.0	0.0	37.95
RRPCLP	R	R	P	C	L	P	0.0	0.0	0.0	1673.9	88.10000000000001
RRPCLM	R	R	P	C	L	M	0.0	1197.0	0.0	0.0	63.0
RRPCLL	R	R	P	C	L	L	0.0	0.0	551.95	0.0	29.05
RRPRPS	R	R	P	R	P	S	0.0	0.0	0.0	82.65	4.3500000000000005
RRPRPL	R	R	P	R	P	L	0.0	81.7	0.0	0.0	4.3
RRPRDS	R	R	P	R	D	S	0.0	0.0	0.0	142.5	7.5
RRPRDL	R	R	P	R	D	L	105.45	0.0	0.0	0.0	5.550000000000001
RRPRWS	R	R	P	R	W	S	0.0	0.0	0.0	290.7	15.3
RRPRWP	R	R	P	R	W	P	0.0	0.0	0.0	344.85	18.150000000000002
RRPRWM	R	R	P	R	W	M	513.0	0.0	0.0	0.0	27.0
RRPRWL	R	R	P	R	W	L	2356.0	0.0	0.0	0.0	124.0
RRPRCS	R	R	P	R	C	S	0.0	0.0	0.0	159.6	8.4
RRPRCP	R	R	P	R	C	P	0.0	0.0	0.0	56.05	2.95
RRPRCM	R	R	P	R	C	M	163.4	0.0	0.0	0.0	8.6
RRPRCL	R	R	P	R	C	L	0.0	2179.3	0.0	0.0	114.7
RRPRIS	R	R	P	R	I	S	0.0	0.0	0.0	185.25	9.75
RRPRIP	R	R	P	R	I	P	0.0	0.0	0.0	513.0	27.0
RRPRIM	R	R	P	R	I	M	684.95	0.0	0.0	0.0	36.050000000000004
RRPRIL	R	R	P	R	I	L	1305.3	0.0	0.0	0.0	68.7
RRPRAS	R	R	P	R	A	S	0.0	0.0	0.0	323.0	17.0
RRPRAP	R	R	P	R	A	P	0.0	0.0	0.0	340.1	17.900000000000002
RRPRAM	R	R	P	R	A	M	844.55	0.0	0.0	0.0	44.45
RRPRAL	R	R	P	R	A	L	0.0	0.0	1406.0	0.0	74.0
RRPRLP	R	R	P	R	L	P	0.0	0.0	0.0	559.55	29.450000000000003
RRPRLM	R	R	P	R	L	M	0.0	940.5	0.0	0.0	49.5
RRPRLL	R	R	P	R	L	L	0.0	0.0	586.15	0.0	30.85
RNNLPS	R	N	N	L	P	S	0.0	0.0	0.0	124.45	6.550000000000001
RNNLPM	R	N	N	L	P	M	112.1	0.0	0.0	0.0	5.9
RNNLPL	R	N	N	L	P	L	578.55	0.0	0.0	0.0	30.450000000000003
RNNLDS	R	N	N	L	D	S	0.0	0.0	0.0	167.2	8.8
RNNLDM	R	N	N	L	D	M	132.05	0.0	0.0	0.0	6.95
RNNLDL	R	N	N	L	D	L	0.0	0.0	988.95	0.0	52.050000000000004
RNNLWS	R	N	N	L	W	S	0.0	0.0	0.0	100.7	5.300000000000001
RNNLWM	R	N	N	L	W	M	102.6	0.0	0.0	0.0	5.4
RNNLWL	R	N	N	L	W	L	434.15	0.0	0.0	0.0	22.85
RNNLCL	R	N	N	L	C	L	208.05	0.0	0.0	0.0	10.950000000000001
RNNLIS	R	N	N	L	I	S	0.0	0.0	0.0	71.25	3.75
RNNLIM	R	N	N	L	I	M	68.4	0.0	0.0	0.0	3.6
RNNLIL	R	N	N	L	I	L	284.05	0.0	0.0	0.0	14.950000000000001
RNNLAP	R	N	N	L	A	P	0.0	0.0	0.0	233.7	12.3
RNNLAM	R	N	N	L	A	M	114.95	0.0	0.0	0.0	6.050000000000001
RNNLAL	R	N	N	L	A	L	0.0	0.0	509.2	0.0	26.8
RNNLLP	R	N	N	L	L	P	0.0	0.0	0.0	88.35	4.65
RNNLLM	R	N	N	L	L	M	167.2	0.0	0.0	0.0	8.8
RNNLLL	R	N	N	L	L	L	121.6	0.0	0.0	0.0	6.4
RNNHWP	R	N	N	H	W	P	0.0	0.0	0.0	159.6	8.4
RNNHWM	R	N	N	H	W	M	421.8	0.0	0.0	0.0	22.200000000000003
RNNHWL	R	N	N	H	W	L	0.0	1571.3	0.0	0.0	82.7
RNNHCP	R	N	N	H	C	P	0.0	0.0	0.0	48.45	2.5500000000000003
RNNHCM	R	N	N	H	C	M	82.65	0.0	0.0	0.0	4.3500000000000005
RNNHCL	R	N	N	H	C	L	0.0	1209.35	0.0	0.0	63.650000000000006
RNNHIP	R	N	N	H	I	P	0.0	0.0	0.0	152.95	8.05
RNNHIM	R	N	N	H	I	M	404.7	0.0	0.0	0.0	21.3
RNNHIL	R	N	N	H	I	L	559.55	0.0	0.0	0.0	29.450000000000003
RNNHAP	R	N	N	H	A	P	0.0	0.0	0.0	228.0	12.0
RNNHAM	R	N	N	H	A	M	233.7	0.0	0.0	0.0	12.3
RNNHAL	R	N	N	H	A	L	0.0	0.0	784.7	0.0	41.300000000000004
RNNHLP	R	N	N	H	L	P	0.0	0.0	0.0	148.2	7.800000000000001
RNNHLM	R	N	N	H	L	M	0.0	159.6	0.0	0.0	8.4
RNNHLL	R	N	N	H	L	L	329.65	0.0	0.0	0.0	17.35
RNNCPM	R	N	N	C	P	M	76.95	0.0	0.0	0.0	4.05
RNNCPL	R	N	N	C	P	L	280.25	0.0	0.0	0.0	14.75
RNNCDL	R	N	N	C	D	L	0.0	0.0	525.35	0.0	27.650000000000002
RNNCWM	R	N	N	C	W	M	0.0	111.15	0.0	0.0	5.8500000000000005
RNNCWL	R	N	N	C	W	L	750.5	0.0	0.0	0.0	39.5
RNNCCL	R	N	N	C	C	L	0.0	446.5	0.0	0.0	23.5
RNNCIP	R	N	N	C	I	P	0.0	0.0	0.0	286.9	15.100000000000001
RNNCIM	R	N	N	C	I	M	228.95	0.0	0.0	0.0	12.05
RNNCIL	R	N	N	C	I	L	0.0	0.0	522.5	0.0	27.5
RNNCAP	R	N	N	C	A	P	0.0	0.0	0.0	232.75	12.25
RNNCAM	R	N	N	C	A	M	204.25	0.0	0.0	0.0	10.75
RNNCAL	R	N	N	C	A	L	309.7	0.0	0.0	0.0	16.3
RNNCLP	R	N	N	C	L	P	0.0	0.0	0.0	193.8	10.200000000000001
RNNCLM	R	N	N	C	L	M	155.8	0.0	0.0	0.0	8.200000000000001
RNNCLL	R	N	N	C	L	L	289.75	0.0	0.0	0.0	15.25
RNNRPM	R	N	N	R	P	M	73.15	0.0	0.0	0.0	3.85
RNNRPL	R	N	N	R	P	L	65.55	0.0	0.0	0.0	3.45
RNNRDL	R	N	N	R	D	L	73.15	0.0	0.0	0.0	3.85
RNNRWS	R	N	N	R	W	S	0.0	0.0	0.0	52.25	2.75
RNNRWP	R	N	N	R	W	P	0.0	0.0	0.0	122.55	6.45
RNNRWM	R	N	N	R	W	M	447.45	0.0	0.0	0.0	23.55
RNNRWL	R	N	N	R	W	L	0.0	1102.0	0.0	0.0	58.0
RNNRCM	R	N	N	R	C	M	0.0	87.4	0.0	0.0	4.6000000000000005
RNNRCL	R	N	N	R	C	L	0.0	0.0	717.25	0.0	37.75
RNNRIS	R	N	N	R	I	S	0.0	0.0	0.0	90.25	4.75
RNNRIP	R	N	N	R	I	P	0.0	0.0	0.0	412.3	21.700000000000003
RNNRIM	R	N	N	R	I	M	1195.1	0.0	0.0	0.0	62.900000000000006
RNNRIL	R	N	N	R	I	L	0.0	1429.75	0.0	0.0	75.25
RNNRAP	R	N	N	R	A	P	0.0	0.0	0.0	171.0	9.0
RNNRAM	R	N	N	R	A	M	0.0	354.35	0.0	0.0	18.650000000000002
RNNRAL	R	N	N	R	A	L	684.95	0.0	0.0	0.0	36.050000000000004
RNNRLS	R	N	N	R	L	S	0.0	0.0	0.0	56.05	2.95
RNNRLP	R	N	N	R	L	P	0.0	0.0	0.0	323.0	17.0
RNNRLM	R	N	N	R	L	M	447.45	0.0	0.0	0.0	23.55
RNNRLL	R	N	N	R	L	L	0.0	0.0	669.75	0.0	35.25
RNOLWL	R	N	O	L	W	L	146.3	0.0	0.0	0.0	7.7
RNOLCL	R	N	O	L	C	L	146.3	0.0	0.0	0.0	7.7
RNOLIP	R	N	O	L	I	P	0.0	0.0	0.0	57.0	3.0
RNOLAP	R	N	O	L	A	P	0.0	0.0	0.0	177.65	9.35
RNOLAM	R	N	O	L	A	M	94.05	0.0	0.0	0.0	4.95
RNOLAL	R	N	O	L	A	L	61.75	0.0	0.0	0.0	3.25
RNOLLP	R	N	O	L	L	P	0.0	0.0	0.0	86.45	4.55
RNOHWP	R	N	O	H	W	P	0.0	0.0	0.0	420.85	22.150000000000002
RNOHWM	R	N	O	H	W	M	0.0	704.9	0.0	0.0	37.1
RNOHWL	R	N	O	H	W	L	2641.0	0.0	0.0	0.0	139.0
RNOHCP	R	N	O	H	C	P	0.0	0.0	0.0	84.55	4.45
RNOHCM	R	N	O	H	C	M	232.75	0.0	0.0	0.0	12.25
RNOHCL	R	N	O	H	C	L	0.0	1898.1	0.0	0.0	99.9
RNOHIS	R	N	O	H	I	S	0.0	0.0	0.0	54.15	2.85
RNOHIP	R	N	O	H	I	P	0.0	0.0	0.0	328.7	17.3
RNOHIM	R	N	O	H	I	M	744.8	0.0	0.0	0.0	39.2
RNOHIL	R	N	O	H	I	L	0.0	0.0	1331.9	0.0	70.10000000000001
RNOHAP	R	N	O	H	A	P	0.0	0.0	0.0	361.0	19.0
RNOHAM	R	N	O	H	A	M	0.0	285.0	0.0	0.0	15.0
RNOHAL	R	N	O	H	A	L	801.8	0.0	0.0	0.0	42.2
RNOHLP	R	N	O	H	L	P	0.0	0.0	0.0	281.2	14.8
RNOHLM	R	N	O	H	L	M	551.0	0.0	0.0	0.0	29.0
RNOHLL	R	N	O	H	L	L	0.0	790.4	0.0	0.0	41.6
RNOCWP	R	N	O	C	W	P	0.0	0.0	0.0	91.2	4.800000000000001
RNOCWM	R	N	O	C	W	M	133.0	0.0	0.0	0.0	7.0
RNOCWL	R	N	O	C	W	L	392.35	0.0	0.0	0.0	20.650000000000002
RNOCCL	R	N	O	C	C	L	317.3	0.0	0.0	0.0	16.7
RNOCIP	R	N	O	C	I	P	0.0	0.0	0.0	72.2	3.8000000000000003
RNOCIM	R	N	O	C	I	M	134.9	0.0	0.0	0.0	7.1000000000000005
RNOCIL	R	N	O	C	I	L	268.85	0.0	0.0	0.0	14.15
RNOCAP	R	N	O	C	A	P	0.0	0.0	0.0	208.05	10.950000000000001
RNOCAM	R	N	O	C	A	M	149.15	0.0	0.0	0.0	7.8500000000000005
RNOCAL	R	N	O	C	A	L	229.9	0.0	0.0	0.0	12.100000000000001
RNOCLP	R	N	O	C	L	P	0.0	0.0	0.0	146.3	7.7
RNOCLM	R	N	O	C	L	M	175.75	0.0	0.0	0.0	9.25
RNOCLL	R	N	O	C	L	L	160.55	0.0	0.0	0.0	8.450000000000001
RNORPM	R	N	O	R	P	M	103.55	0.0	0.0	0.0	5.45
RNORPL	R	N	O	R	P	L	126.35	0.0	0.0	0.0	6.65
RNORDM	R	N	O	R	D	M	53.2	0.0	0.0	0.0	2.8000000000000003
RNORDL	R	N	O	R	D	L	251.75	0.0	0.0	0.0	13.25
RNORWP	R	N	O	R	W	P	0.0	0.0	0.0	220.4	11.600000000000001
RNORWM	R	N	O	R	W	M	961.4	0.0	0.0	0.0	50.6
RNORWL	R	N	O	R	W	L	2926.95	0.0	0.0	0.0	154.05
RNORCP	R	N	O	R	C	P	0.0	0.0	0.0	114.0	6.0
RNORCM	R	N	O	R	C	M	436.05	0.0	0.0	0.0	22.950000000000003
RNORCL	R	N	O	R	C	L	0.0	2761.65	0.0	0.0	145.35
RNORIS	R	N	O	R	I	S	0.0	0.0	0.0	64.6	3.4000000000000004
RNORIP	R	N	O	R	I	P	0.0	0.0	0.0	692.55	36.45
RNORIM	R	N	O	R	I	M	2517.5	0.0	0.0	0.0	132.5
RNORIL	R	N	O	R	I	L	0.0	3447.55	0.0	0.0	181.45000000000002
RNORAP	R	N	O	R	A	P	0.0	0.0	0.0	302.1	15.9
RNORAM	R	N	O	R	A	M	0.0	548.15	0.0	0.0	28.85
RNORAL	R	N	O	R	A	L	1046.9	0.0	0.0	0.0	55.1
RNORLP	R	N	O	R	L	P	0.0	0.0	0.0	496.85	26.150000000000002
RNORLM	R	N	O	R	L	M	1158.05	0.0	0.0	0.0	60.95
RNORLL	R	N	O	R	L	L	1873.4	0.0	0.0	0.0	98.60000000000001
RNPLIP	R	N	P	L	I	P	0.0	0.0	0.0	124.45	6.550000000000001
RNPLAP	R	N	P	L	A	P	0.0	0.0	0.0	189.05	9.950000000000001
RNPLAM	R	N	P	L	A	M	54.15	0.0	0.0	0.0	2.85
RNPLLP	R	N	P	L	L	P	0.0	0.0	0.0	112.1	5.9
RNPLLM	R	N	P	L	L	M	50.35	0.0	0.0	0.0	2.6500000000000004
RNPHWP	R	N	P	H	W	P	0.0	0.0	0.0	189.05	9.950000000000001
RNPHWM	R	N	P	H	W	M	268.85	0.0	0.0	0.0	14.15
RNPHWL	R	N	P	H	W	L	0.0	1976.0	0.0	0.0	104.0
RNPHCL	R	N	P	H	C	L	0.0	1278.7	0.0	0.0	67.3
RNPHIP	R	N	P	H	I	P	0.0	0.0	0.0	64.6	3.4000000000000004
RNPHIL	R	N	P	H	I	L	84.55	0.0	0.0	0.0	4.45
RNPHAP	R	N	P	H	A	P	0.0	0.0	0.0	98.8	5.2
RNPHAM	R	N	P	H	A	M	188.1	0.0	0.0	0.0	9.9
RNPHAL	R	N	P	H	A	L	467.4	0.0	0.0	0.0	24.6
RNPHLP	R	N	P	H	L	P	0.0	0.0	0.0	125.4	6.6000000000000005
RNPHLM	R	N	P	H	L	M	80.75	0.0	0.0	0.0	4.25
RNPHLL	R	N	P	H	L	L	353.4	0.0	0.0	0.0	18.6
RNPCPM	R	N	P	C	P	M	74.1	0.0	0.0	0.0	3.9000000000000004
RNPCPL	R	N	P	C	P	L	312.55	0.0	0.0	0.0	16.45
RNPCDL	R	N	P	C	D	L	103.55	0.0	0.0	0.0	5.45
RNPCWP	R	N	P	C	W	P	0.0	0.0	0.0	300.2	15.8
RNPCWM	R	N	P	C	W	M	461.7	0.0	0.0	0.0	24.3
RNPCWL	R	N	P	C	W	L	0.0	1603.6	0.0	0.0	84.4
RNPCCP	R	N	P	C	C	P	0.0	0.0	0.0	98.8	5.2
RNPCCM	R	N	P	C	C	M	92.15	0.0	0.0	0.0	4.8500000000000005
RNPCCL	R	N	P	C	C	L	842.65	0.0	0.0	0.0	44.35
RNPCIP	R	N	P	C	I	P	0.0	0.0	0.0	459.8	24.200000000000003
RNPCIM	R	N	P	C	I	M	288.8	0.0	0.0	0.0	15.200000000000001
RNPCIL	R	N	P	C	I	L	0.0	1138.1	0.0	0.0	59.900000000000006
RNPCAP	R	N	P	C	A	P	0.0	0.0	0.0	336.3	17.7
RNPCAM	R	N	P	C	A	M	178.6	0.0	0.0	0.0	9.4
RNPCAL	R	N	P	C	A	L	536.75	0.0	0.0	0.0	28.25
RNPCLP	R	N	P	C	L	P	0.0	0.0	0.0	850.25	44.75
RNPCLM	R	N	P	C	L	M	0.0	0.0	816.05	0.0	42.95
RNPCLL	R	N	P	C	L	L	590.9	0.0	0.0	0.0	31.1
RNPRPM	R	N	P	R	P	M	101.65	0.0	0.0	0.0	5.3500000000000005
RNPRDM	R	N	P	R	D	M	58.9	0.0	0.0	0.0	3.1
RNPRDL	R	N	P	R	D	L	83.6	0.0	0.0	0.0	4.4
RNPRWP	R	N	P	R	W	P	0.0	0.0	0.0	119.7	6.300000000000001
RNPRWM	R	N	P	R	W	M	561.45	0.0	0.0	0.0	29.55
RNPRWL	R	N	P	R	W	L	2022.55	0.0	0.0	0.0	106.45
RNPRCP	R	N	P	R	C	P	0.0	0.0	0.0	94.05	4.95
RNPRCM	R	N	P	R	C	M	171.0	0.0	0.0	0.0	9.0
RNPRCL	R	N	P	R	C	L	1633.05	0.0	0.0	0.0	85.95
RNPRIM	R	N	P	R	I	M	277.4	0.0	0.0	0.0	14.600000000000001
RNPRIL	R	N	P	R	I	L	116.85	0.0	0.0	0.0	6.15
RNPRAM	R	N	P	R	A	M	68.4	0.0	0.0	0.0	3.6
RNPRAL	R	N	P	R	A	L	242.25	0.0	0.0	0.0	12.75
RNPRLP	R	N	P	R	L	P	0.0	0.0	0.0	84.55	4.45
RNPRLM	R	N	P	R	L	M	72.2	0.0	0.0	0.0	3.8000000000000003
RNPRLL	R	N	P	R	L	L	186.2	0.0	0.0	0.0	9.8
RNSLWP	R	N	S	L	W	P	0.0	0.0	0.0	99.75	5.25
RNSLWM	R	N	S	L	W	M	196.65	0.0	0.0	0.0	10.350000000000001
RNSLWL	R	N	S	L	W	L	820.8	0.0	0.0	0.0	43.2
RNSLCM	R	N	S	L	C	M	89.3	0.0	0.0	0.0	4.7
RNSLCL	R	N	S	L	C	L	547.2	0.0	0.0	0.0	28.8
RNSLIP	R	N	S	L	I	P	0.0	0.0	0.0	203.3	10.700000000000001
RNSLIM	R	N	S	L	I	M	258.4	0.0	0.0	0.0	13.600000000000001
