strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
AC3LDF	A	C	3	L	D	F	228.0	1	true	
AC3LDI	A	C	3	L	D	I	161.0	3	true	
AC3LEK	A	C	3	L	E	K	203.0	3	true	
AC3LEO	A	C	3	L	E	O	71.0	6	true	
AC3LGI	A	C	3	L	G	I	226.0	3	true	
AC3LGJ	A	C	3	L	G	J	276.0	3	true	
AC3LHF	A	C	3	L	H	F	109.0	1	true	
AC3LHM	A	C	3	L	H	M	59.0	6	true	
AC3LHN	A	C	3	L	H	N	98.0	6	true	
AC3LIG	A	C	3	L	I	G	99.0	1	true	
AC3LII	A	C	3	L	I	I	163.0	3	true	
AC3LIK	A	C	3	L	I	K	225.0	3	true	
AC3LIO	A	C	3	L	I	O	80.0	6	true	
AC3ODF	A	C	3	O	D	F	392.0	1	true	
AC3ODN	A	C	3	O	D	N	234.0	6	true	
AC3OEI	A	C	3	O	E	I	110.0	3	true	
AC3OEJ	A	C	3	O	E	J	385.0	3	true	
AC3OEO	A	C	3	O	E	O	110.0	6	true	
AC3OGG	A	C	3	O	G	G	108.0	1	true	
AC3OGI	A	C	3	O	G	I	130.0	3	true	
AC3OGJ	A	C	3	O	G	J	183.0	3	true	
AC3OGK	A	C	3	O	G	K	501.0	3	true	
AC3OHF	A	C	3	O	H	F	256.0	1	true	
AC3OIG	A	C	3	O	I	G	71.0	1	true	
AC4ODF	A	C	4	O	D	F	122.0	1	true	
AC4ODJ	A	C	4	O	D	J	51.0	3	true	
AC4ODM	A	C	4	O	D	M	94.0	6	true	
AC4ODN	A	C	4	O	D	N	330.0	6	true	
AC4OHF	A	C	4	O	H	F	71.0	1	true	
AC4UDF	A	C	4	U	D	F	67.0	1	true	
AC5BDH	A	C	5	B	D	H	145.0	3	true	
AC5BDI	A	C	5	B	D	I	191.0	3	true	
AC5BDJ	A	C	5	B	D	J	276.0	3	true	
AC5BDK	A	C	5	B	D	K	775.0	3	true	
AC5BDN	A	C	5	B	D	N	260.0	6	true	
AC5BDO	A	C	5	B	D	O	996.0	6	true	
AC5BEG	A	C	5	B	E	G	114.0	1	true	
AC5BEJ	A	C	5	B	E	J	313.0	3	true	
AC5BEK	A	C	5	B	E	K	1192.0	3	true	
AC5BEM	A	C	5	B	E	M	84.0	6	true	
AC5BEO	A	C	5	B	E	O	316.0	6	true	
AC5BFI	A	C	5	B	F	I	342.0	3	true	
AC5BFJ	A	C	5	B	F	J	258.0	3	true	
AC5BFK	A	C	5	B	F	K	527.0	3	true	
AC5BFO	A	C	5	B	F	O	467.0	6	true	
AC5BGG	A	C	5	B	G	G	165.0	1	true	
AC5BGJ	A	C	5	B	G	J	289.0	3	true	
AC5BGK	A	C	5	B	G	K	1042.0	3	true	
AC5BGO	A	C	5	B	G	O	186.0	6	true	
AC5BIG	A	C	5	B	I	G	78.0	1	true	
AC5BIJ	A	C	5	B	I	J	121.0	3	true	
AC5BIK	A	C	5	B	I	K	729.0	3	true	
AC5BIO	A	C	5	B	I	O	152.0	6	true	
AC5GCI	A	C	5	G	C	I	134.0	3	true	
AC5GCK	A	C	5	G	C	K	127.0	3	true	
AC5GCM	A	C	5	G	C	M	67.0	6	true	
AC5GCO	A	C	5	G	C	O	287.0	6	true	
AC5GDF	A	C	5	G	D	F	276.0	1	true	
AC5GDH	A	C	5	G	D	H	454.0	3	true	
AC5GDI	A	C	5	G	D	I	292.0	3	true	
AC5GDJ	A	C	5	G	D	J	360.0	3	true	
AC5GDK	A	C	5	G	D	K	935.0	3	true	
AC5GDL	A	C	5	G	D	L	242.0	6	true	
AC5GDM	A	C	5	G	D	M	419.0	6	true	
AC5GDN	A	C	5	G	D	N	1220.0	6	true	
AC5GDO	A	C	5	G	D	O	1642.0	6	true	
AC5GEG	A	C	5	G	E	G	112.0	1	true	
AC5GEJ	A	C	5	G	E	J	372.0	3	true	
AC5GEK	A	C	5	G	E	K	979.0	3	true	
AC5GEO	A	C	5	G	E	O	342.0	6	true	
AC5GFK	A	C	5	G	F	K	128.0	3	true	
AC5GGG	A	C	5	G	G	G	197.0	1	true	
AC5GGI	A	C	5	G	G	I	105.0	3	true	
AC5GGJ	A	C	5	G	G	J	219.0	3	true	
AC5GGK	A	C	5	G	G	K	1904.0	3	true	
AC5GGO	A	C	5	G	G	O	399.0	6	true	
AC5GHF	A	C	5	G	H	F	107.0	1	true	
AC5GIK	A	C	5	G	I	K	77.0	3	true	
AC5LDI	A	C	5	L	D	I	292.0	3	true	
AC5LDJ	A	C	5	L	D	J	312.0	3	true	
AC5LDK	A	C	5	L	D	K	482.0	3	true	
AC5LDN	A	C	5	L	D	N	209.0	6	true	
AC5LDO	A	C	5	L	D	O	568.0	6	true	
AC5LEG	A	C	5	L	E	G	149.0	1	true	
AC5LEJ	A	C	5	L	E	J	128.0	3	true	
AC5LEK	A	C	5	L	E	K	1045.0	3	true	
AC5LEM	A	C	5	L	E	M	91.0	6	true	
AC5LEO	A	C	5	L	E	O	466.0	6	true	
AC5LFI	A	C	5	L	F	I	122.0	3	true	
AC5LFJ	A	C	5	L	F	J	144.0	3	true	
AC5LFK	A	C	5	L	F	K	306.0	3	true	
AC5LFN	A	C	5	L	F	N	142.0	6	true	
AC5LFO	A	C	5	L	F	O	501.0	6	true	
AC5LGG	A	C	5	L	G	G	63.0	1	true	
AC5LGJ	A	C	5	L	G	J	160.0	3	true	
AC5LGK	A	C	5	L	G	K	494.0	3	true	
AC5LGM	A	C	5	L	G	M	68.0	6	true	
AC5LHI	A	C	5	L	H	I	134.0	3	true	
AC5LIG	A	C	5	L	I	G	82.0	1	true	
AC5LII	A	C	5	L	I	I	94.0	3	true	
AC5LIJ	A	C	5	L	I	J	188.0	3	true	
AC5LIK	A	C	5	L	I	K	868.0	3	true	
AC5LIO	A	C	5	L	I	O	72.0	6	true	
AC5OCH	A	C	5	O	C	H	237.0	3	true	
AC5OCM	A	C	5	O	C	M	151.0	6	true	
AC5OCO	A	C	5	O	C	O	109.0	6	true	
AC5ODF	A	C	5	O	D	F	487.0	1	true	
AC5ODH	A	C	5	O	D	H	296.0	3	true	
AC5ODI	A	C	5	O	D	I	237.0	3	true	
AC5ODJ	A	C	5	O	D	J	473.0	3	true	
AC5ODK	A	C	5	O	D	K	816.0	3	true	
AC5ODL	A	C	5	O	D	L	382.0	6	true	
AC5ODM	A	C	5	O	D	M	387.0	6	true	
AC5ODN	A	C	5	O	D	N	1957.0	6	true	
AC5ODO	A	C	5	O	D	O	1588.0	6	true	
AC5OEG	A	C	5	O	E	G	83.0	1	true	
AC5OEI	A	C	5	O	E	I	122.0	3	true	
AC5OEJ	A	C	5	O	E	J	528.0	3	true	
AC5OEK	A	C	5	O	E	K	547.0	3	true	
AC5OEO	A	C	5	O	E	O	228.0	6	true	
AC5OFK	A	C	5	O	F	K	299.0	3	true	
AC5OFO	A	C	5	O	F	O	281.0	6	true	
AC5OGG	A	C	5	O	G	G	287.0	1	true	
AC5OGI	A	C	5	O	G	I	226.0	3	true	
AC5OGJ	A	C	5	O	G	J	304.0	3	true	
AC5OGK	A	C	5	O	G	K	1302.0	3	true	
AC5OGO	A	C	5	O	G	O	417.0	6	true	
AC5OHF	A	C	5	O	H	F	137.0	1	true	
AC5OIK	A	C	5	O	I	K	51.0	3	true	
AC5OIO	A	C	5	O	I	O	53.0	6	true	
AC5UDM	A	C	5	U	D	M	252.0	6	true	
AC5UDN	A	C	5	U	D	N	1160.0	6	true	
AC5UDO	A	C	5	U	D	O	742.0	6	true	
AC5UEI	A	C	5	U	E	I	90.0	3	true	
AC5UEK	A	C	5	U	E	K	179.0	3	true	
AC5UEN	A	C	5	U	E	N	224.0	6	true	
AC5UFN	A	C	5	U	F	N	437.0	6	true	
AC5UFO	A	C	5	U	F	O	223.0	6	true	
AC5UHM	A	C	5	U	H	M	60.0	6	true	
AC5UHO	A	C	5	U	H	O	175.0	6	true	
AC5UIO	A	C	5	U	I	O	194.0	6	true	
AC5WDM	A	C	5	W	D	M	132.0	6	true	
AC5WDN	A	C	5	W	D	N	387.0	6	true	
AC5WDO	A	C	5	W	D	O	488.0	6	true	
AC5WEK	A	C	5	W	E	K	106.0	3	true	
AC5WFO	A	C	5	W	F	O	248.0	6	true	
AC5WIK	A	C	5	W	I	K	115.0	3	true	
AC5WIO	A	C	5	W	I	O	188.0	6	true	
AC6BDF	A	C	6	B	D	F	119.0	1	true	
AC6BDK	A	C	6	B	D	K	150.0	3	true	
AC6BEG	A	C	6	B	E	G	58.0	1	true	
AC6BEI	A	C	6	B	E	I	134.0	3	true	
AC6BEK	A	C	6	B	E	K	926.0	3	true	
AC6BEO	A	C	6	B	E	O	512.0	6	true	
AC6BFI	A	C	6	B	F	I	186.0	3	true	
AC6BFJ	A	C	6	B	F	J	244.0	3	true	
AC6BGG	A	C	6	B	G	G	52.0	1	true	
AC6BGJ	A	C	6	B	G	J	124.0	3	true	
AC6BGK	A	C	6	B	G	K	844.0	3	true	
AC6BGO	A	C	6	B	G	O	156.0	6	true	
AC6BIG	A	C	6	B	I	G	145.0	1	true	
AC6BII	A	C	6	B	I	I	103.0	3	true	
AC6BIK	A	C	6	B	I	K	1199.0	3	true	
AC6BIO	A	C	6	B	I	O	341.0	6	true	
AC6GCF	A	C	6	G	C	F	51.0	1	true	
AC6GDF	A	C	6	G	D	F	2938.0	1	true	
AC6GDH	A	C	6	G	D	H	188.0	3	true	
AC6GDI	A	C	6	G	D	I	241.0	3	true	
AC6GDJ	A	C	6	G	D	J	282.0	3	true	
AC6GDK	A	C	6	G	D	K	150.0	3	true	
AC6GDL	A	C	6	G	D	L	249.0	6	true	
AC6GDM	A	C	6	G	D	M	367.0	6	true	
AC6GDN	A	C	6	G	D	N	773.0	6	true	
AC6GDO	A	C	6	G	D	O	638.0	6	true	
AC6GEG	A	C	6	G	E	G	86.0	1	true	
AC6GEJ	A	C	6	G	E	J	220.0	3	true	
AC6GEK	A	C	6	G	E	K	619.0	3	true	
AC6GEN	A	C	6	G	E	N	261.0	6	true	
AC6GEO	A	C	6	G	E	O	632.0	6	true	
AC6GGH	A	C	6	G	G	H	168.0	3	true	
AC6GGJ	A	C	6	G	G	J	185.0	3	true	
AC6GGK	A	C	6	G	G	K	1062.0	3	true	
AC6GGN	A	C	6	G	G	N	209.0	6	true	
AC6GGO	A	C	6	G	G	O	1200.0	6	true	
AC6GHF	A	C	6	G	H	F	122.0	1	true	
AC6GIK	A	C	6	G	I	K	172.0	3	true	
AC6GIO	A	C	6	G	I	O	276.0	6	true	
AC6LDK	A	C	6	L	D	K	139.0	3	true	
AC6LDO	A	C	6	L	D	O	221.0	6	true	
AC6LEF	A	C	6	L	E	F	102.0	1	true	
AC6LEI	A	C	6	L	E	I	112.0	3	true	
AC6LEJ	A	C	6	L	E	J	120.0	3	true	
AC6LEK	A	C	6	L	E	K	226.0	3	true	
AC6LGK	A	C	6	L	G	K	374.0	3	true	
AC6LIK	A	C	6	L	I	K	725.0	3	true	
AC6LIO	A	C	6	L	I	O	80.0	6	true	
AC6ODF	A	C	6	O	D	F	2937.0	1	true	
AC6ODI	A	C	6	O	D	I	393.0	3	true	
AC6ODK	A	C	6	O	D	K	297.0	3	true	
AC6ODL	A	C	6	O	D	L	206.0	6	true	
AC6ODM	A	C	6	O	D	M	410.0	6	true	
AC6ODN	A	C	6	O	D	N	1061.0	6	true	
AC6ODO	A	C	6	O	D	O	534.0	6	true	
AC6OEH	A	C	6	O	E	H	246.0	3	true	
AC6OEJ	A	C	6	O	E	J	156.0	3	true	
AC6OEK	A	C	6	O	E	K	373.0	3	true	
AC6OEM	A	C	6	O	E	M	170.0	6	true	
AC6OEN	A	C	6	O	E	N	182.0	6	true	
AC6OEO	A	C	6	O	E	O	295.0	6	true	
AC6OGG	A	C	6	O	G	G	60.0	1	true	
AC6OGH	A	C	6	O	G	H	209.0	3	true	
AC6OGJ	A	C	6	O	G	J	169.0	3	true	
AC6OGK	A	C	6	O	G	K	527.0	3	true	
AC6OGM	A	C	6	O	G	M	146.0	6	true	
AC6OGN	A	C	6	O	G	N	290.0	6	true	
AC6OGO	A	C	6	O	G	O	513.0	6	true	
AC6OHF	A	C	6	O	H	F	346.0	1	true	
AC6OIK	A	C	6	O	I	K	141.0	3	true	
AC6OIO	A	C	6	O	I	O	192.0	6	true	
AC6UDF	A	C	6	U	D	F	158.0	1	true	
AC6UDM	A	C	6	U	D	M	224.0	6	true	
AC6UDN	A	C	6	U	D	N	424.0	6	true	
AC6UEI	A	C	6	U	E	I	73.0	3	true	
AC6UEK	A	C	6	U	E	K	111.0	3	true	
AC6UEN	A	C	6	U	E	N	331.0	6	true	
AC6UFO	A	C	6	U	F	O	145.0	6	true	
AC6UHM	A	C	6	U	H	M	58.0	6	true	
AC6UHO	A	C	6	U	H	O	304.0	6	true	
AC6UIK	A	C	6	U	I	K	103.0	3	true	
AC6UIM	A	C	6	U	I	M	72.0	6	true	
AC6UIO	A	C	6	U	I	O	111.0	6	true	
AC6WDL	A	C	6	W	D	L	224.0	6	true	
AC6WDN	A	C	6	W	D	N	414.0	6	true	
AC6WDO	A	C	6	W	D	O	515.0	6	true	
AC6WEK	A	C	6	W	E	K	128.0	3	true	
AC6WEN	A	C	6	W	E	N	124.0	6	true	
AC6WEO	A	C	6	W	E	O	255.0	6	true	
AC6WFO	A	C	6	W	F	O	315.0	6	true	
AC6WGO	A	C	6	W	G	O	165.0	6	true	
AC6WHM	A	C	6	W	H	M	82.0	6	true	
AC6WHO	A	C	6	W	H	O	218.0	6	true	
AC6WIK	A	C	6	W	I	K	413.0	3	true	
AC6WIO	A	C	6	W	I	O	586.0	6	true	
AG3LDI	A	G	3	L	D	I	199.0	3	true	
AG3LDM	A	G	3	L	D	M	114.0	6	true	
AG3LDN	A	G	3	L	D	N	224.0	6	true	
AG3LDO	A	G	3	L	D	O	755.0	6	true	
AG3LDS	A	G	3	L	D	S	88.0	10	true	
AG3LEK	A	G	3	L	E	K	83.0	3	true	
AG3LFI	A	G	3	L	F	I	186.0	3	true	
AG3LFK	A	G	3	L	F	K	151.0	3	true	
AG3LFM	A	G	3	L	F	M	148.0	6	true	
AG3LFN	A	G	3	L	F	N	313.0	6	true	
AG3LFO	A	G	3	L	F	O	781.0	6	true	
AG3LHO	A	G	3	L	H	O	200.0	6	true	
AG3LHS	A	G	3	L	H	S	88.0	10	true	
AG3LIK	A	G	3	L	I	K	64.0	3	true	
AG3LIO	A	G	3	L	I	O	289.0	6	true	
AG3ODF	A	G	3	O	D	F	80.0	1	true	
AG3ODI	A	G	3	O	D	I	131.0	3	true	
AG3ODM	A	G	3	O	D	M	77.0	6	true	
AG3ODO	A	G	3	O	D	O	512.0	6	true	
AG3ODS	A	G	3	O	D	S	59.0	10	true	
AG3OEK	A	G	3	O	E	K	137.0	3	true	
AG3OFK	A	G	3	O	F	K	150.0	3	true	
AG3OFN	A	G	3	O	F	N	158.0	6	true	
AG3OFO	A	G	3	O	F	O	682.0	6	true	
AG3OGI	A	G	3	O	G	I	143.0	3	true	
AG3OGK	A	G	3	O	G	K	244.0	3	true	
AG3OHF	A	G	3	O	H	F	69.0	1	true	
AG3OHM	A	G	3	O	H	M	71.0	6	true	
AG3OHO	A	G	3	O	H	O	159.0	6	true	
AG3OIK	A	G	3	O	I	K	195.0	3	true	
AG3OIO	A	G	3	O	I	O	174.0	6	true	
AG4ODO	A	G	4	O	D	O	56.0	6	true	
AG4OEG	A	G	4	O	E	G	104.0	1	true	
AG4OGG	A	G	4	O	G	G	196.0	1	true	
AG4OGM	A	G	4	O	G	M	96.0	6	true	
AG4OHF	A	G	4	O	H	F	84.0	1	true	
AG4UDM	A	G	4	U	D	M	175.0	6	true	
AG4UDN	A	G	4	U	D	N	375.0	6	true	
AG4UEG	A	G	4	U	E	G	196.0	1	true	
AG4UEK	A	G	4	U	E	K	77.0	3	true	
AG4UFN	A	G	4	U	F	N	255.0	6	true	
AG4UGG	A	G	4	U	G	G	122.0	1	true	
AG4UGK	A	G	4	U	G	K	104.0	3	true	
AG4UGM	A	G	4	U	G	M	118.0	6	true	
AG4UIG	A	G	4	U	I	G	130.0	1	true	
AG5BDF	A	G	5	B	D	F	164.0	1	true	
AG5BDH	A	G	5	B	D	H	178.0	3	true	
AG5BDI	A	G	5	B	D	I	313.0	3	true	
AG5BDJ	A	G	5	B	D	J	262.0	3	true	
AG5BDK	A	G	5	B	D	K	320.0	3	true	
AG5BDM	A	G	5	B	D	M	269.0	6	true	
AG5BDN	A	G	5	B	D	N	794.0	6	true	
AG5BDO	A	G	5	B	D	O	3200.0	6	true	
AG5BDS	A	G	5	B	D	S	379.0	10	true	
AG5BEG	A	G	5	B	E	G	68.0	1	true	
AG5BEK	A	G	5	B	E	K	304.0	3	true	
AG5BEO	A	G	5	B	E	O	418.0	6	true	
AG5BFG	A	G	5	B	F	G	246.0	1	true	
AG5BFH	A	G	5	B	F	H	208.0	3	true	
AG5BFI	A	G	5	B	F	I	199.0	3	true	
AG5BFJ	A	G	5	B	F	J	233.0	3	true	
AG5BFK	A	G	5	B	F	K	590.0	3	true	
AG5BFM	A	G	5	B	F	M	345.0	6	true	
AG5BFN	A	G	5	B	F	N	816.0	6	true	
AG5BFO	A	G	5	B	F	O	4979.0	6	true	
AG5BFS	A	G	5	B	F	S	728.0	10	true	
AG5BGG	A	G	5	B	G	G	304.0	1	true	
AG5BGJ	A	G	5	B	G	J	164.0	3	true	
AG5BGK	A	G	5	B	G	K	506.0	3	true	
AG5BGO	A	G	5	B	G	O	1351.0	6	true	
AG5BHI	A	G	5	B	H	I	172.0	3	true	
AG5BHM	A	G	5	B	H	M	140.0	6	true	
AG5BHN	A	G	5	B	H	N	198.0	6	true	
AG5BHO	A	G	5	B	H	O	1631.0	6	true	
AG5BIG	A	G	5	B	I	G	251.0	1	true	
AG5BII	A	G	5	B	I	I	162.0	3	true	
AG5BIK	A	G	5	B	I	K	1073.0	3	true	
AG5BIM	A	G	5	B	I	M	217.0	6	true	
AG5BIN	A	G	5	B	I	N	304.0	6	true	
AG5BIO	A	G	5	B	I	O	1795.0	6	true	
AG5GDF	A	G	5	G	D	F	1139.0	1	true	
AG5GDH	A	G	5	G	D	H	387.0	3	true	
AG5GDI	A	G	5	G	D	I	544.0	3	true	
AG5GDJ	A	G	5	G	D	J	257.0	3	true	
AG5GDK	A	G	5	G	D	K	229.0	3	true	
AG5GDM	A	G	5	G	D	M	215.0	6	true	
AG5GDN	A	G	5	G	D	N	706.0	6	true	
AG5GDO	A	G	5	G	D	O	2090.0	6	true	
AG5GEK	A	G	5	G	E	K	193.0	3	true	
AG5GEO	A	G	5	G	E	O	224.0	6	true	
AG5GES	A	G	5	G	E	S	106.0	10	true	
AG5GFO	A	G	5	G	F	O	429.0	6	true	
AG5GGF	A	G	5	G	G	F	177.0	1	true	
AG5GGG	A	G	5	G	G	G	182.0	1	true	
AG5GGK	A	G	5	G	G	K	1051.0	3	true	
AG5GGM	A	G	5	G	G	M	50.0	6	true	
AG5GGO	A	G	5	G	G	O	445.0	6	true	
AG5GGS	A	G	5	G	G	S	66.0	10	true	
AG5GHF	A	G	5	G	H	F	982.0	1	true	
AG5GHI	A	G	5	G	H	I	66.0	3	true	
AG5GIG	A	G	5	G	I	G	52.0	1	true	
AG5GIK	A	G	5	G	I	K	152.0	3	true	
AG5GIO	A	G	5	G	I	O	117.0	6	true	
AG5LDF	A	G	5	L	D	F	187.0	1	true	
AG5LDG	A	G	5	L	D	G	285.0	1	true	
AG5LDH	A	G	5	L	D	H	566.0	3	true	
AG5LDI	A	G	5	L	D	I	601.0	3	true	
AG5LDJ	A	G	5	L	D	J	508.0	3	true	
AG5LDK	A	G	5	L	D	K	1222.0	3	true	
AG5LDM	A	G	5	L	D	M	715.0	6	true	
AG5LDN	A	G	5	L	D	N	1575.0	6	true	
AG5LDO	A	G	5	L	D	O	6127.0	6	true	
AG5LDQ	A	G	5	L	D	Q	76.0	10	true	
AG5LDR	A	G	5	L	D	R	284.0	10	true	
AG5LDS	A	G	5	L	D	S	604.0	10	true	
AG5LEG	A	G	5	L	E	G	256.0	1	true	
AG5LEK	A	G	5	L	E	K	792.0	3	true	
AG5LEO	A	G	5	L	E	O	764.0	6	true	
AG5LFF	A	G	5	L	F	F	199.0	1	true	
AG5LFG	A	G	5	L	F	G	528.0	1	true	
AG5LFH	A	G	5	L	F	H	653.0	3	true	
AG5LFI	A	G	5	L	F	I	453.0	3	true	
AG5LFJ	A	G	5	L	F	J	431.0	3	true	
AG5LFK	A	G	5	L	F	K	1905.0	3	true	
AG5LFL	A	G	5	L	F	L	143.0	6	true	
AG5LFM	A	G	5	L	F	M	729.0	6	true	
AG5LFN	A	G	5	L	F	N	2113.0	6	true	
AG5LFO	A	G	5	L	F	O	10109.0	6	true	
AG5LFQ	A	G	5	L	F	Q	112.0	10	true	
AG5LFR	A	G	5	L	F	R	624.0	10	true	
AG5LFS	A	G	5	L	F	S	1103.0	10	true	
AG5LGF	A	G	5	L	G	F	217.0	1	true	
AG5LGG	A	G	5	L	G	G	564.0	1	true	
AG5LGJ	A	G	5	L	G	J	235.0	3	true	
AG5LGK	A	G	5	L	G	K	2045.0	3	true	
AG5LGN	A	G	5	L	G	N	267.0	6	true	
AG5LGO	A	G	5	L	G	O	3128.0	6	true	
AG5LHI	A	G	5	L	H	I	201.0	3	true	
AG5LHK	A	G	5	L	H	K	181.0	3	true	
AG5LHN	A	G	5	L	H	N	216.0	6	true	
AG5LHO	A	G	5	L	H	O	2818.0	6	true	
AG5LHS	A	G	5	L	H	S	177.0	10	true	
AG5LIF	A	G	5	L	I	F	364.0	1	true	
AG5LIG	A	G	5	L	I	G	1568.0	1	true	
AG5LII	A	G	5	L	I	I	233.0	3	true	
AG5LIJ	A	G	5	L	I	J	519.0	3	true	
AG5LIK	A	G	5	L	I	K	3773.0	3	true	
AG5LIM	A	G	5	L	I	M	110.0	6	true	
AG5LIN	A	G	5	L	I	N	255.0	6	true	
AG5LIO	A	G	5	L	I	O	3561.0	6	true	
AG5LIS	A	G	5	L	I	S	84.0	10	true	
AG5ODF	A	G	5	O	D	F	2393.0	1	true	
AG5ODH	A	G	5	O	D	H	451.0	3	true	
AG5ODI	A	G	5	O	D	I	428.0	3	true	
AG5ODJ	A	G	5	O	D	J	205.0	3	true	
AG5ODK	A	G	5	O	D	K	336.0	3	true	
AG5ODM	A	G	5	O	D	M	431.0	6	true	
AG5ODN	A	G	5	O	D	N	999.0	6	true	
AG5ODO	A	G	5	O	D	O	2674.0	6	true	
AG5ODR	A	G	5	O	D	R	311.0	10	true	
AG5ODS	A	G	5	O	D	S	197.0	10	true	
AG5OEG	A	G	5	O	E	G	98.0	1	true	
AG5OEJ	A	G	5	O	E	J	192.0	3	true	
AG5OEK	A	G	5	O	E	K	244.0	3	true	
AG5OEO	A	G	5	O	E	O	211.0	6	true	
AG5OFK	A	G	5	O	F	K	180.0	3	true	
AG5OFN	A	G	5	O	F	N	466.0	6	true	
AG5OFO	A	G	5	O	F	O	2016.0	6	true	
AG5OFS	A	G	5	O	F	S	258.0	10	true	
AG5OGF	A	G	5	O	G	F	1593.0	1	true	
AG5OGG	A	G	5	O	G	G	1798.0	1	true	
AG5OGH	A	G	5	O	G	H	417.0	3	true	
AG5OGI	A	G	5	O	G	I	605.0	3	true	
AG5OGJ	A	G	5	O	G	J	2555.0	3	true	
AG5OGK	A	G	5	O	G	K	4725.0	3	true	
AG5OGM	A	G	5	O	G	M	233.0	6	true	
AG5OGN	A	G	5	O	G	N	404.0	6	true	
AG5OGO	A	G	5	O	G	O	2139.0	6	true	
AG5OHF	A	G	5	O	H	F	2407.0	1	true	
AG5OHO	A	G	5	O	H	O	159.0	6	true	
AG5OIG	A	G	5	O	I	G	222.0	1	true	
AG5OII	A	G	5	O	I	I	156.0	3	true	
AG5OIJ	A	G	5	O	I	J	390.0	3	true	
AG5OIK	A	G	5	O	I	K	613.0	3	true	
AG5OIO	A	G	5	O	I	O	290.0	6	true	
AG5UDG	A	G	5	U	D	G	415.0	1	true	
AG5UDI	A	G	5	U	D	I	263.0	3	true	
AG5UDJ	A	G	5	U	D	J	279.0	3	true	
AG5UDK	A	G	5	U	D	K	721.0	3	true	
AG5UDL	A	G	5	U	D	L	121.0	6	true	
AG5UDM	A	G	5	U	D	M	699.0	6	true	
AG5UDN	A	G	5	U	D	N	1888.0	6	true	
AG5UDO	A	G	5	U	D	O	2587.0	6	true	
AG5UDQ	A	G	5	U	D	Q	82.0	10	true	
AG5UDR	A	G	5	U	D	R	396.0	10	true	
AG5UDS	A	G	5	U	D	S	589.0	10	true	
AG5UEO	A	G	5	U	E	O	227.0	6	true	
AG5UFF	A	G	5	U	F	F	143.0	1	true	
AG5UFG	A	G	5	U	F	G	402.0	1	true	
AG5UFI	A	G	5	U	F	I	68.0	3	true	
AG5UFJ	A	G	5	U	F	J	199.0	3	true	
AG5UFK	A	G	5	U	F	K	994.0	3	true	
AG5UFM	A	G	5	U	F	M	614.0	6	true	
AG5UFN	A	G	5	U	F	N	1838.0	6	true	
AG5UFO	A	G	5	U	F	O	2502.0	6	true	
AG5UFR	A	G	5	U	F	R	307.0	10	true	
AG5UFS	A	G	5	U	F	S	289.0	10	true	
AG5UGG	A	G	5	U	G	G	219.0	1	true	
AG5UGK	A	G	5	U	G	K	283.0	3	true	
AG5UGN	A	G	5	U	G	N	162.0	6	true	
AG5UGO	A	G	5	U	G	O	438.0	6	true	
AG5UHM	A	G	5	U	H	M	201.0	6	true	
AG5UHN	A	G	5	U	H	N	318.0	6	true	
AG5UHO	A	G	5	U	H	O	136.0	6	true	
AG5UHQ	A	G	5	U	H	Q	119.0	10	true	
AG5UIG	A	G	5	U	I	G	260.0	1	true	
AG5UIK	A	G	5	U	I	K	390.0	3	true	
AG5UIM	A	G	5	U	I	M	270.0	6	true	
AG5UIN	A	G	5	U	I	N	222.0	6	true	
AG5UIO	A	G	5	U	I	O	286.0	6	true	
AG5WDK	A	G	5	W	D	K	260.0	3	true	
AG5WDM	A	G	5	W	D	M	215.0	6	true	
AG5WDN	A	G	5	W	D	N	667.0	6	true	
AG5WDO	A	G	5	W	D	O	1104.0	6	true	
AG5WDS	A	G	5	W	D	S	192.0	10	true	
AG5WEI	A	G	5	W	E	I	101.0	3	true	
AG5WFM	A	G	5	W	F	M	161.0	6	true	
AG5WFN	A	G	5	W	F	N	598.0	6	true	
AG5WFO	A	G	5	W	F	O	703.0	6	true	
AG5WFS	A	G	5	W	F	S	97.0	10	true	
AG5WGK	A	G	5	W	G	K	145.0	3	true	
AG5WGO	A	G	5	W	G	O	194.0	6	true	
AG5WIK	A	G	5	W	I	K	96.0	3	true	
AG5WIM	A	G	5	W	I	M	96.0	6	true	
AG5WIO	A	G	5	W	I	O	100.0	6	true	
AG6BDF	A	G	6	B	D	F	147.0	1	true	
AG6BDH	A	G	6	B	D	H	197.0	3	true	
AG6BDI	A	G	6	B	D	I	163.0	3	true	
AG6BDJ	A	G	6	B	D	J	280.0	3	true	
AG6BDK	A	G	6	B	D	K	318.0	3	true	
AG6BDM	A	G	6	B	D	M	338.0	6	true	
AG6BDN	A	G	6	B	D	N	762.0	6	true	
AG6BDO	A	G	6	B	D	O	3396.0	6	true	
AG6BDS	A	G	6	B	D	S	505.0	10	true	
AG6BEG	A	G	6	B	E	G	138.0	1	true	
AG6BEK	A	G	6	B	E	K	251.0	3	true	
AG6BEO	A	G	6	B	E	O	773.0	6	true	
AG6BFG	A	G	6	B	F	G	172.0	1	true	
AG6BFH	A	G	6	B	F	H	142.0	3	true	
AG6BFI	A	G	6	B	F	I	182.0	3	true	
AG6BFJ	A	G	6	B	F	J	250.0	3	true	
