strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
Al3OIO	A	l	3	O	I	O	163.0	6	true	
Al3UEO	A	l	3	U	E	O	82.0	6	true	
Al3UHK	A	l	3	U	H	K	31.0	3	true	
Al3UHO	A	l	3	U	H	O	103.0	6	true	
Al4BDO	A	l	4	B	D	O	72.0	6	true	
Al4BDS	A	l	4	B	D	S	31.0	10	true	
Al4BGO	A	l	4	B	G	O	131.0	6	true	
Al4BHK	A	l	4	B	H	K	54.0	3	true	
Al4BHM	A	l	4	B	H	M	34.0	6	true	
Al4BHO	A	l	4	B	H	O	411.0	6	true	
Al4BII	A	l	4	B	I	I	38.0	3	true	
Al4BIK	A	l	4	B	I	K	80.0	3	true	
Al4BIO	A	l	4	B	I	O	162.0	6	true	
Al4GDO	A	l	4	G	D	O	67.0	6	true	
Al4GFF	A	l	4	G	F	F	58.0	1	true	
Al4GHM	A	l	4	G	H	M	35.0	6	true	
Al4GHO	A	l	4	G	H	O	82.0	6	true	
Al4GIG	A	l	4	G	I	G	176.0	1	true	
Al4GIH	A	l	4	G	I	H	238.0	3	true	
Al4GII	A	l	4	G	I	I	195.0	3	true	
Al4GIJ	A	l	4	G	I	J	222.0	3	true	
Al4GIK	A	l	4	G	I	K	213.0	3	true	
Al4GIM	A	l	4	G	I	M	62.0	6	true	
Al4GIN	A	l	4	G	I	N	329.0	6	true	
Al4GIO	A	l	4	G	I	O	573.0	6	true	
Al4LDM	A	l	4	L	D	M	43.0	6	true	
Al4LDO	A	l	4	L	D	O	167.0	6	true	
Al4LEI	A	l	4	L	E	I	45.0	3	true	
Al4LEK	A	l	4	L	E	K	80.0	3	true	
Al4LFO	A	l	4	L	F	O	233.0	6	true	
Al4LGG	A	l	4	L	G	G	118.0	1	true	
Al4LGK	A	l	4	L	G	K	488.0	3	true	
Al4LGO	A	l	4	L	G	O	265.0	6	true	
Al4LHI	A	l	4	L	H	I	95.0	3	true	
Al4LHM	A	l	4	L	H	M	46.0	6	true	
Al4LHO	A	l	4	L	H	O	174.0	6	true	
Al4LIK	A	l	4	L	I	K	52.0	3	true	
Al4LIO	A	l	4	L	I	O	185.0	6	true	
Al4ODF	A	l	4	O	D	F	303.0	1	true	
Al4ODO	A	l	4	O	D	O	200.0	6	true	
Al4OEI	A	l	4	O	E	I	56.0	3	true	
Al4OEK	A	l	4	O	E	K	91.0	3	true	
Al4OGF	A	l	4	O	G	F	167.0	1	true	
Al4OGK	A	l	4	O	G	K	197.0	3	true	
Al4OGO	A	l	4	O	G	O	156.0	6	true	
Al4OHF	A	l	4	O	H	F	245.0	1	true	
Al4OHI	A	l	4	O	H	I	84.0	3	true	
Al4OIH	A	l	4	O	I	H	159.0	3	true	
Al4OII	A	l	4	O	I	I	427.0	3	true	
Al4OIJ	A	l	4	O	I	J	682.0	3	true	
Al4OIM	A	l	4	O	I	M	41.0	6	true	
Al4OIN	A	l	4	O	I	N	672.0	6	true	
Al4OIO	A	l	4	O	I	O	931.0	6	true	
Al4UDO	A	l	4	U	D	O	59.0	6	true	
Al4UHO	A	l	4	U	H	O	82.0	6	true	
As1BDF	A	s	1	B	D	F	829.0	1	true	
As1BDG	A	s	1	B	D	G	154.0	1	true	
As1BDH	A	s	1	B	D	H	232.0	3	true	
As1BDI	A	s	1	B	D	I	381.0	3	true	
As1BDJ	A	s	1	B	D	J	799.0	3	true	
As1BDK	A	s	1	B	D	K	901.0	3	true	
As1BDN	A	s	1	B	D	N	137.0	6	true	
As1BDO	A	s	1	B	D	O	124.0	6	true	
As1BEF	A	s	1	B	E	F	179.0	1	true	
As1BEG	A	s	1	B	E	G	424.0	1	true	
As1BEH	A	s	1	B	E	H	114.0	3	true	
As1BEI	A	s	1	B	E	I	439.0	3	true	
As1BEJ	A	s	1	B	E	J	1291.0	3	true	
As1BEK	A	s	1	B	E	K	1692.0	3	true	
As1BEM	A	s	1	B	E	M	57.0	6	true	
As1BEN	A	s	1	B	E	N	124.0	6	true	
As1BEO	A	s	1	B	E	O	608.0	6	true	
As1BFF	A	s	1	B	F	F	461.0	1	true	
As1BFG	A	s	1	B	F	G	272.0	1	true	
As1BFH	A	s	1	B	F	H	471.0	3	true	
As1BFI	A	s	1	B	F	I	635.0	3	true	
As1BFJ	A	s	1	B	F	J	811.0	3	true	
As1BFK	A	s	1	B	F	K	1028.0	3	true	
As1BFN	A	s	1	B	F	N	105.0	6	true	
As1BFO	A	s	1	B	F	O	274.0	6	true	
As1BGF	A	s	1	B	G	F	1163.0	1	true	
As1BGG	A	s	1	B	G	G	1643.0	1	true	
As1BGH	A	s	1	B	G	H	306.0	3	true	
As1BGI	A	s	1	B	G	I	730.0	3	true	
As1BGJ	A	s	1	B	G	J	2963.0	3	true	
As1BGK	A	s	1	B	G	K	8225.0	3	true	
As1BGN	A	s	1	B	G	N	144.0	6	true	
As1BGO	A	s	1	B	G	O	2414.0	6	true	
As1BHF	A	s	1	B	H	F	1433.0	1	true	
As1BHH	A	s	1	B	H	H	195.0	3	true	
As1BHI	A	s	1	B	H	I	384.0	3	true	
As1BHJ	A	s	1	B	H	J	753.0	3	true	
As1BHK	A	s	1	B	H	K	546.0	3	true	
As1BHM	A	s	1	B	H	M	78.0	6	true	
As1BHN	A	s	1	B	H	N	107.0	6	true	
As1BHO	A	s	1	B	H	O	208.0	6	true	
As1BIF	A	s	1	B	I	F	1334.0	1	true	
As1BIG	A	s	1	B	I	G	971.0	1	true	
As1BIH	A	s	1	B	I	H	1383.0	3	true	
As1BII	A	s	1	B	I	I	2130.0	3	true	
As1BIJ	A	s	1	B	I	J	3037.0	3	true	
As1BIK	A	s	1	B	I	K	3383.0	3	true	
As1BIM	A	s	1	B	I	M	207.0	6	true	
As1BIN	A	s	1	B	I	N	334.0	6	true	
As1BIO	A	s	1	B	I	O	1001.0	6	true	
As1GDF	A	s	1	G	D	F	2542.0	1	true	
As1GDG	A	s	1	G	D	G	202.0	1	true	
As1GDH	A	s	1	G	D	H	427.0	3	true	
As1GDI	A	s	1	G	D	I	467.0	3	true	
As1GDJ	A	s	1	G	D	J	620.0	3	true	
As1GDK	A	s	1	G	D	K	499.0	3	true	
As1GDL	A	s	1	G	D	L	282.0	6	true	
As1GDM	A	s	1	G	D	M	135.0	6	true	
As1GDN	A	s	1	G	D	N	775.0	6	true	
As1GDO	A	s	1	G	D	O	690.0	6	true	
As1GEF	A	s	1	G	E	F	285.0	1	true	
As1GEH	A	s	1	G	E	H	102.0	3	true	
As1GEI	A	s	1	G	E	I	172.0	3	true	
As1GEJ	A	s	1	G	E	J	415.0	3	true	
As1GEK	A	s	1	G	E	K	1346.0	3	true	
As1GEM	A	s	1	G	E	M	124.0	6	true	
As1GEN	A	s	1	G	E	N	479.0	6	true	
As1GEO	A	s	1	G	E	O	970.0	6	true	
As1GFF	A	s	1	G	F	F	315.0	1	true	
As1GFH	A	s	1	G	F	H	219.0	3	true	
As1GFI	A	s	1	G	F	I	333.0	3	true	
As1GFJ	A	s	1	G	F	J	401.0	3	true	
As1GFK	A	s	1	G	F	K	345.0	3	true	
As1GFN	A	s	1	G	F	N	195.0	6	true	
As1GFO	A	s	1	G	F	O	229.0	6	true	
As1GGF	A	s	1	G	G	F	232.0	1	true	
As1GGG	A	s	1	G	G	G	355.0	1	true	
As1GGH	A	s	1	G	G	H	197.0	3	true	
As1GGI	A	s	1	G	G	I	249.0	3	true	
As1GGJ	A	s	1	G	G	J	909.0	3	true	
As1GGK	A	s	1	G	G	K	3132.0	3	true	
As1GGN	A	s	1	G	G	N	638.0	6	true	
As1GGO	A	s	1	G	G	O	1265.0	6	true	
As1GHF	A	s	1	G	H	F	1250.0	1	true	
As1GHH	A	s	1	G	H	H	350.0	3	true	
As1GHI	A	s	1	G	H	I	355.0	3	true	
As1GHJ	A	s	1	G	H	J	514.0	3	true	
As1GHK	A	s	1	G	H	K	402.0	3	true	
As1GHM	A	s	1	G	H	M	81.0	6	true	
As1GHN	A	s	1	G	H	N	274.0	6	true	
As1GHO	A	s	1	G	H	O	804.0	6	true	
As1GIF	A	s	1	G	I	F	2866.0	1	true	
As1GIG	A	s	1	G	I	G	351.0	1	true	
As1GIH	A	s	1	G	I	H	10080.0	3	true	
As1GII	A	s	1	G	I	I	12567.0	3	true	
As1GIJ	A	s	1	G	I	J	12732.0	3	true	
As1GIK	A	s	1	G	I	K	7425.0	3	true	
As1GIL	A	s	1	G	I	L	338.0	6	true	
As1GIM	A	s	1	G	I	M	1170.0	6	true	
As1GIN	A	s	1	G	I	N	2510.0	6	true	
As1GIO	A	s	1	G	I	O	4329.0	6	true	
As1LDG	A	s	1	L	D	G	82.0	1	true	
As1LDK	A	s	1	L	D	K	120.0	3	true	
As1LEO	A	s	1	L	E	O	46.0	6	true	
As1LFK	A	s	1	L	F	K	257.0	3	true	
As1LGK	A	s	1	L	G	K	202.0	3	true	
As1LGO	A	s	1	L	G	O	34.0	6	true	
As1LHF	A	s	1	L	H	F	143.0	1	true	
As1LIF	A	s	1	L	I	F	45.0	1	true	
As1LIK	A	s	1	L	I	K	121.0	3	true	
As1ODF	A	s	1	O	D	F	466.0	1	true	
As1ODH	A	s	1	O	D	H	171.0	3	true	
As1OEI	A	s	1	O	E	I	39.0	3	true	
As1OEK	A	s	1	O	E	K	157.0	3	true	
As1OEM	A	s	1	O	E	M	71.0	6	true	
As1OEO	A	s	1	O	E	O	97.0	6	true	
As1OGG	A	s	1	O	G	G	47.0	1	true	
As1OGK	A	s	1	O	G	K	229.0	3	true	
As1OHF	A	s	1	O	H	F	112.0	1	true	
As1OHI	A	s	1	O	H	I	49.0	3	true	
As1OHM	A	s	1	O	H	M	31.0	6	true	
As1OHO	A	s	1	O	H	O	154.0	6	true	
As1OIH	A	s	1	O	I	H	172.0	3	true	
As1OIK	A	s	1	O	I	K	52.0	3	true	
As1OIO	A	s	1	O	I	O	39.0	6	true	
As1UEO	A	s	1	U	E	O	48.0	6	true	
As1UHO	A	s	1	U	H	O	95.0	6	true	
As1WDL	A	s	1	W	D	L	33.0	6	true	
As1WDO	A	s	1	W	D	O	111.0	6	true	
As2BDF	A	s	2	B	D	F	1951.0	1	true	
As2BDH	A	s	2	B	D	H	243.0	3	true	
As2BDI	A	s	2	B	D	I	368.0	3	true	
As2BDJ	A	s	2	B	D	J	615.0	3	true	
As2BDK	A	s	2	B	D	K	1187.0	3	true	
As2BDM	A	s	2	B	D	M	151.0	6	true	
As2BDN	A	s	2	B	D	N	303.0	6	true	
As2BDO	A	s	2	B	D	O	637.0	6	true	
As2BEG	A	s	2	B	E	G	535.0	1	true	
As2BEH	A	s	2	B	E	H	132.0	3	true	
As2BEI	A	s	2	B	E	I	567.0	3	true	
As2BEJ	A	s	2	B	E	J	1389.0	3	true	
As2BEK	A	s	2	B	E	K	4488.0	3	true	
As2BEM	A	s	2	B	E	M	270.0	6	true	
As2BEN	A	s	2	B	E	N	396.0	6	true	
As2BEO	A	s	2	B	E	O	313.0	6	true	
As2BFH	A	s	2	B	F	H	120.0	3	true	
As2BFI	A	s	2	B	F	I	156.0	3	true	
As2BFJ	A	s	2	B	F	J	368.0	3	true	
As2BFK	A	s	2	B	F	K	435.0	3	true	
As2BFN	A	s	2	B	F	N	152.0	6	true	
As2BFO	A	s	2	B	F	O	209.0	6	true	
As2BGG	A	s	2	B	G	G	284.0	1	true	
As2BGH	A	s	2	B	G	H	118.0	3	true	
As2BGI	A	s	2	B	G	I	782.0	3	true	
As2BGJ	A	s	2	B	G	J	1936.0	3	true	
As2BGK	A	s	2	B	G	K	5248.0	3	true	
As2BGM	A	s	2	B	G	M	467.0	6	true	
As2BGN	A	s	2	B	G	N	1022.0	6	true	
As2BGO	A	s	2	B	G	O	415.0	6	true	
As2BHF	A	s	2	B	H	F	1512.0	1	true	
As2BHH	A	s	2	B	H	H	101.0	3	true	
As2BHI	A	s	2	B	H	I	167.0	3	true	
As2BHJ	A	s	2	B	H	J	217.0	3	true	
As2BIF	A	s	2	B	I	F	666.0	1	true	
As2BIH	A	s	2	B	I	H	945.0	3	true	
As2BII	A	s	2	B	I	I	1021.0	3	true	
As2BIJ	A	s	2	B	I	J	1177.0	3	true	
As2BIK	A	s	2	B	I	K	1351.0	3	true	
As2BIL	A	s	2	B	I	L	401.0	6	true	
As2BIM	A	s	2	B	I	M	821.0	6	true	
As2BIN	A	s	2	B	I	N	846.0	6	true	
As2BIO	A	s	2	B	I	O	137.0	6	true	
As2GCH	A	s	2	G	C	H	44.0	3	true	
As2GCM	A	s	2	G	C	M	33.0	6	true	
As2GDF	A	s	2	G	D	F	2593.0	1	true	
As2GDH	A	s	2	G	D	H	532.0	3	true	
As2GDI	A	s	2	G	D	I	248.0	3	true	
As2GDJ	A	s	2	G	D	J	431.0	3	true	
As2GDK	A	s	2	G	D	K	569.0	3	true	
As2GDL	A	s	2	G	D	L	272.0	6	true	
As2GDM	A	s	2	G	D	M	330.0	6	true	
As2GDN	A	s	2	G	D	N	419.0	6	true	
As2GDO	A	s	2	G	D	O	422.0	6	true	
As2GEG	A	s	2	G	E	G	300.0	1	true	
As2GEH	A	s	2	G	E	H	199.0	3	true	
As2GEI	A	s	2	G	E	I	207.0	3	true	
As2GEJ	A	s	2	G	E	J	847.0	3	true	
As2GEK	A	s	2	G	E	K	2168.0	3	true	
As2GEL	A	s	2	G	E	L	107.0	6	true	
As2GEM	A	s	2	G	E	M	125.0	6	true	
As2GEN	A	s	2	G	E	N	348.0	6	true	
As2GEO	A	s	2	G	E	O	198.0	6	true	
As2GFH	A	s	2	G	F	H	218.0	3	true	
As2GFJ	A	s	2	G	F	J	109.0	3	true	
As2GFK	A	s	2	G	F	K	106.0	3	true	
As2GFN	A	s	2	G	F	N	120.0	6	true	
As2GFO	A	s	2	G	F	O	102.0	6	true	
As2GGG	A	s	2	G	G	G	105.0	1	true	
As2GGH	A	s	2	G	G	H	180.0	3	true	
As2GGI	A	s	2	G	G	I	445.0	3	true	
As2GGJ	A	s	2	G	G	J	797.0	3	true	
As2GGK	A	s	2	G	G	K	2315.0	3	true	
As2GGM	A	s	2	G	G	M	418.0	6	true	
As2GGN	A	s	2	G	G	N	318.0	6	true	
As2GGO	A	s	2	G	G	O	227.0	6	true	
As2GHF	A	s	2	G	H	F	1901.0	1	true	
As2GHH	A	s	2	G	H	H	231.0	3	true	
As2GHI	A	s	2	G	H	I	221.0	3	true	
As2GHK	A	s	2	G	H	K	110.0	3	true	
As2GHM	A	s	2	G	H	M	425.0	6	true	
As2GHN	A	s	2	G	H	N	256.0	6	true	
As2GIF	A	s	2	G	I	F	1073.0	1	true	
As2GIH	A	s	2	G	I	H	2564.0	3	true	
As2GII	A	s	2	G	I	I	2201.0	3	true	
As2GIJ	A	s	2	G	I	J	1874.0	3	true	
As2GIK	A	s	2	G	I	K	949.0	3	true	
As2GIL	A	s	2	G	I	L	589.0	6	true	
As2GIM	A	s	2	G	I	M	1636.0	6	true	
As2GIN	A	s	2	G	I	N	1308.0	6	true	
As2GIO	A	s	2	G	I	O	177.0	6	true	
As2LDF	A	s	2	L	D	F	462.0	1	true	
As2LDI	A	s	2	L	D	I	153.0	3	true	
As2LDJ	A	s	2	L	D	J	176.0	3	true	
As2LDK	A	s	2	L	D	K	309.0	3	true	
As2LDN	A	s	2	L	D	N	168.0	6	true	
As2LDO	A	s	2	L	D	O	238.0	6	true	
As2LEJ	A	s	2	L	E	J	120.0	3	true	
As2LEK	A	s	2	L	E	K	451.0	3	true	
As2LEM	A	s	2	L	E	M	79.0	6	true	
As2LEO	A	s	2	L	E	O	150.0	6	true	
As2LFK	A	s	2	L	F	K	272.0	3	true	
As2LGI	A	s	2	L	G	I	171.0	3	true	
As2LGJ	A	s	2	L	G	J	125.0	3	true	
As2LGK	A	s	2	L	G	K	1023.0	3	true	
As2LGO	A	s	2	L	G	O	227.0	6	true	
As2LHF	A	s	2	L	H	F	484.0	1	true	
As2LIF	A	s	2	L	I	F	147.0	1	true	
As2LII	A	s	2	L	I	I	75.0	3	true	
As2LIK	A	s	2	L	I	K	264.0	3	true	
As2LIM	A	s	2	L	I	M	57.0	6	true	
As2OCF	A	s	2	O	C	F	39.0	1	true	
As2ODF	A	s	2	O	D	F	470.0	1	true	
As2ODH	A	s	2	O	D	H	206.0	3	true	
As2ODI	A	s	2	O	D	I	150.0	3	true	
As2ODJ	A	s	2	O	D	J	185.0	3	true	
As2ODM	A	s	2	O	D	M	204.0	6	true	
As2ODN	A	s	2	O	D	N	186.0	6	true	
As2ODO	A	s	2	O	D	O	113.0	6	true	
As2OEI	A	s	2	O	E	I	163.0	3	true	
As2OEJ	A	s	2	O	E	J	240.0	3	true	
As2OEK	A	s	2	O	E	K	399.0	3	true	
As2OEN	A	s	2	O	E	N	161.0	6	true	
As2OGG	A	s	2	O	G	G	54.0	1	true	
As2OGI	A	s	2	O	G	I	166.0	3	true	
As2OGJ	A	s	2	O	G	J	166.0	3	true	
As2OGK	A	s	2	O	G	K	400.0	3	true	
As2OGO	A	s	2	O	G	O	217.0	6	true	
As2OHF	A	s	2	O	H	F	560.0	1	true	
As2OHM	A	s	2	O	H	M	88.0	6	true	
As2OIF	A	s	2	O	I	F	38.0	1	true	
As2OIH	A	s	2	O	I	H	151.0	3	true	
As2OII	A	s	2	O	I	I	113.0	3	true	
As2OIJ	A	s	2	O	I	J	125.0	3	true	
As2OIK	A	s	2	O	I	K	192.0	3	true	
As2OIM	A	s	2	O	I	M	107.0	6	true	
As2OIO	A	s	2	O	I	O	117.0	6	true	
As2UHO	A	s	2	U	H	O	34.0	6	true	
As2WDO	A	s	2	W	D	O	52.0	6	true	
As3BDK	A	s	3	B	D	K	144.0	3	true	
As3BDO	A	s	3	B	D	O	149.0	6	true	
As3BEF	A	s	3	B	E	F	79.0	1	true	
As3BEI	A	s	3	B	E	I	77.0	3	true	
As3BEK	A	s	3	B	E	K	355.0	3	true	
As3BGK	A	s	3	B	G	K	136.0	3	true	
As3BII	A	s	3	B	I	I	44.0	3	true	
As3GCI	A	s	3	G	C	I	44.0	3	true	
As3GDI	A	s	3	G	D	I	45.0	3	true	
As3GDK	A	s	3	G	D	K	221.0	3	true	
As3GDO	A	s	3	G	D	O	159.0	6	true	
As3GEG	A	s	3	G	E	G	39.0	1	true	
As3GEJ	A	s	3	G	E	J	137.0	3	true	
As3GEK	A	s	3	G	E	K	101.0	3	true	
As3GEM	A	s	3	G	E	M	38.0	6	true	
As3GGK	A	s	3	G	G	K	61.0	3	true	
As3GII	A	s	3	G	I	I	192.0	3	true	
As3GIK	A	s	3	G	I	K	54.0	3	true	
As3GIO	A	s	3	G	I	O	107.0	6	true	
As3LDK	A	s	3	L	D	K	215.0	3	true	
As3LDO	A	s	3	L	D	O	212.0	6	true	
As3LEF	A	s	3	L	E	F	60.0	1	true	
As3LEI	A	s	3	L	E	I	38.0	3	true	
As3LEK	A	s	3	L	E	K	104.0	3	true	
As3LGK	A	s	3	L	G	K	112.0	3	true	
As3LII	A	s	3	L	I	I	52.0	3	true	
As3LIK	A	s	3	L	I	K	78.0	3	true	
As3LIO	A	s	3	L	I	O	32.0	6	true	
As3OCI	A	s	3	O	C	I	50.0	3	true	
As3OCK	A	s	3	O	C	K	43.0	3	true	
As3ODG	A	s	3	O	D	G	51.0	1	true	
As3ODI	A	s	3	O	D	I	141.0	3	true	
As3ODK	A	s	3	O	D	K	238.0	3	true	
As3ODN	A	s	3	O	D	N	151.0	6	true	
As3ODO	A	s	3	O	D	O	219.0	6	true	
As3OEJ	A	s	3	O	E	J	232.0	3	true	
As3OEM	A	s	3	O	E	M	83.0	6	true	
As3OHF	A	s	3	O	H	F	51.0	1	true	
As3OHK	A	s	3	O	H	K	96.0	3	true	
As3OHO	A	s	3	O	H	O	42.0	6	true	
As3OIF	A	s	3	O	I	F	68.0	1	true	
As3OIH	A	s	3	O	I	H	248.0	3	true	
As3OII	A	s	3	O	I	I	248.0	3	true	
As3OIJ	A	s	3	O	I	J	246.0	3	true	
As3OIK	A	s	3	O	I	K	252.0	3	true	
As3OIM	A	s	3	O	I	M	72.0	6	true	
As3OIN	A	s	3	O	I	N	143.0	6	true	
As3OIO	A	s	3	O	I	O	271.0	6	true	
As3UEO	A	s	3	U	E	O	60.0	6	true	
As4BDF	A	s	4	B	D	F	64.0	1	true	
As4BEI	A	s	4	B	E	I	40.0	3	true	
As4BEK	A	s	4	B	E	K	129.0	3	true	
As4BII	A	s	4	B	I	I	50.0	3	true	
As4BIK	A	s	4	B	I	K	33.0	3	true	
As4GDF	A	s	4	G	D	F	96.0	1	true	
As4GEI	A	s	4	G	E	I	48.0	3	true	
As4GEJ	A	s	4	G	E	J	151.0	3	true	
As4GIH	A	s	4	G	I	H	171.0	3	true	
As4GII	A	s	4	G	I	I	288.0	3	true	
As4GIJ	A	s	4	G	I	J	276.0	3	true	
As4GIN	A	s	4	G	I	N	104.0	6	true	
As4GIO	A	s	4	G	I	O	356.0	6	true	
As4LEK	A	s	4	L	E	K	109.0	3	true	
As4LGK	A	s	4	L	G	K	83.0	3	true	
As4ODF	A	s	4	O	D	F	103.0	1	true	
As4OEI	A	s	4	O	E	I	36.0	3	true	
As4OEK	A	s	4	O	E	K	170.0	3	true	
As4OEM	A	s	4	O	E	M	51.0	6	true	
As4OEO	A	s	4	O	E	O	169.0	6	true	
As4OGK	A	s	4	O	G	K	31.0	3	true	
As4OIH	A	s	4	O	I	H	209.0	3	true	
As4OII	A	s	4	O	I	I	289.0	3	true	
As4OIJ	A	s	4	O	I	J	209.0	3	true	
As4OIK	A	s	4	O	I	K	138.0	3	true	
As4OIM	A	s	4	O	I	M	41.0	6	true	
As4OIN	A	s	4	O	I	N	105.0	6	true	
As4OIO	A	s	4	O	I	O	253.0	6	true	
BC3OBF	B	C	3	O	B	F	1995.0	1	true	
BC3OBH	B	C	3	O	B	H	278.0	3	true	
BC3OBK	B	C	3	O	B	K	43.0	3	true	
BC3OBL	B	C	3	O	B	L	474.0	6	true	
BC3OBM	B	C	3	O	B	M	1130.0	6	true	
BC3OBN	B	C	3	O	B	N	1326.0	6	true	
BC3OBQ	B	C	3	O	B	Q	150.0	10	true	
BC3OBR	B	C	3	O	B	R	463.0	10	true	
BC4OBF	B	C	4	O	B	F	5999.0	1	true	
BC4OBH	B	C	4	O	B	H	627.0	3	true	
BC4OBI	B	C	4	O	B	I	147.0	3	true	
BC4OBK	B	C	4	O	B	K	76.0	3	true	
BC4OBL	B	C	4	O	B	L	1293.0	6	true	
BC4OBM	B	C	4	O	B	M	3915.0	6	true	
BC4OBN	B	C	4	O	B	N	3553.0	6	true	
BC4OBO	B	C	4	O	B	O	241.0	6	true	
BC4OBQ	B	C	4	O	B	Q	460.0	10	true	
BC4OBR	B	C	4	O	B	R	1306.0	10	true	
BC4OBS	B	C	4	O	B	S	219.0	10	true	
BC5OBF	B	C	5	O	B	F	24560.0	1	true	
BC5OBH	B	C	5	O	B	H	2940.0	3	true	
BC5OBI	B	C	5	O	B	I	400.0	3	true	
BC5OBJ	B	C	5	O	B	J	291.0	3	true	
BC5OBL	B	C	5	O	B	L	5897.0	6	true	
BC5OBM	B	C	5	O	B	M	13148.0	6	true	
BC5OBN	B	C	5	O	B	N	10198.0	6	true	
BC5OBO	B	C	5	O	B	O	703.0	6	true	
BC5OBP	B	C	5	O	B	P	280.0	10	true	
BC5OBQ	B	C	5	O	B	Q	754.0	10	true	
BC5OBR	B	C	5	O	B	R	2582.0	10	true	
BC5OBS	B	C	5	O	B	S	324.0	10	true	
BC6OBF	B	C	6	O	B	F	69435.0	1	true	
BC6OBH	B	C	6	O	B	H	8773.0	3	true	
BC6OBI	B	C	6	O	B	I	1310.0	3	true	
BC6OBJ	B	C	6	O	B	J	546.0	3	true	
BC6OBL	B	C	6	O	B	L	16217.0	6	true	
BC6OBM	B	C	6	O	B	M	35925.0	6	true	
BC6OBN	B	C	6	O	B	N	27854.0	6	true	
BC6OBO	B	C	6	O	B	O	2453.0	6	true	
BC6OBP	B	C	6	O	B	P	803.0	10	true	
BC6OBQ	B	C	6	O	B	Q	2067.0	10	true	
BC6OBR	B	C	6	O	B	R	7390.0	10	true	
BC6OBS	B	C	6	O	B	S	1327.0	10	true	
Bs2OBF	B	s	2	O	B	F	4909.0	1	true	
Bs2OBH	B	s	2	O	B	H	1966.0	3	true	
Bs2OBI	B	s	2	O	B	I	262.0	3	true	
Bs2OBL	B	s	2	O	B	L	1900.0	6	true	
Bs2OBM	B	s	2	O	B	M	3633.0	6	true	
Bs2OBN	B	s	2	O	B	N	4350.0	6	true	
Bs2OBO	B	s	2	O	B	O	396.0	6	true	
Bs2OBQ	B	s	2	O	B	Q	314.0	10	true	
Bs2OBR	B	s	2	O	B	R	2235.0	10	true	
Bs2OBS	B	s	2	O	B	S	579.0	10	true	
Bs3OBF	B	s	3	O	B	F	510.0	1	true	
Bs3OBI	B	s	3	O	B	I	46.0	3	true	
Bs3OBL	B	s	3	O	B	L	108.0	6	true	
Bs3OBM	B	s	3	O	B	M	214.0	6	true	
Bs3OBN	B	s	3	O	B	N	203.0	6	true	
Bs3OBS	B	s	3	O	B	S	58.0	10	true	
Bs4OBF	B	s	4	O	B	F	1823.0	1	true	
Bs4OBI	B	s	4	O	B	I	88.0	3	true	
Bs4OBL	B	s	4	O	B	L	154.0	6	true	
Bs4OBM	B	s	4	O	B	M	355.0	6	true	
Bs4OBN	B	s	4	O	B	N	272.0	6	true	
Bs4OBS	B	s	4	O	B	S	83.0	10	true	
