strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
BNNLAS	B	N	N	L	A	S	81.7	0.0	0.0	0.0	4.3	0.0
BNNLCL	B	N	N	L	C	L	1326.2	0.0	0.0	0.0	69.8	0.0
BNNLCM	B	N	N	L	C	M	376.2	0.0	0.0	0.0	19.8	0.0
BNNLCS	B	N	N	L	C	S	95.0	0.0	0.0	0.0	5.0	0.0
BNNLDL	B	N	N	L	D	L	55.1	0.0	0.0	0.0	2.9000000000000004	0.0
BNNLIL	B	N	N	L	I	L	229.9	0.0	0.0	0.0	12.100000000000001	0.0
BNNLIM	B	N	N	L	I	M	206.15	0.0	0.0	0.0	10.850000000000001	0.0
BNNLIS	B	N	N	L	I	S	133.0	0.0	0.0	0.0	7.0	0.0
BNNLLM	B	N	N	L	L	M	71.25	0.0	0.0	0.0	3.75	0.0
BNNLPL	B	N	N	L	P	L	87.4	0.0	0.0	0.0	4.6000000000000005	0.0
BNNLWL	B	N	N	L	W	L	1144.0	0.0	0.0	0.0	0.0	0.0
BNNLWM	B	N	N	L	W	M	337.0	0.0	0.0	0.0	0.0	0.0
BNNLWP	B	N	N	L	W	P	64.0	0.0	0.0	0.0	0.0	0.0
BNNLWS	B	N	N	L	W	S	75.0	0.0	0.0	0.0	0.0	0.0
BNNRCL	B	N	N	R	C	L	1621.65	0.0	0.0	0.0	85.35000000000001	0.0
BNNRCM	B	N	N	R	C	M	337.25	0.0	0.0	0.0	17.75	0.0
BNNRDL	B	N	N	R	D	L	73.15	0.0	0.0	0.0	3.85	0.0
BNNRPL	B	N	N	R	P	L	110.2	0.0	0.0	0.0	5.800000000000001	0.0
BNNRWL	B	N	N	R	W	L	943.0	0.0	0.0	0.0	0.0	0.0
BNNRWM	B	N	N	R	W	M	291.0	0.0	0.0	0.0	0.0	0.0
BNNRWP	B	N	N	R	W	P	68.0	0.0	0.0	0.0	0.0	0.0
BNOHCL	B	N	O	H	C	L	641.25	0.0	0.0	0.0	33.75	0.0
BNOHCM	B	N	O	H	C	M	126.35	0.0	0.0	0.0	6.65	0.0
BNOHWL	B	N	O	H	W	L	287.0	0.0	0.0	0.0	0.0	0.0
BNORCL	B	N	O	R	C	L	2280.95	0.0	0.0	0.0	120.05000000000001	0.0
BNORCM	B	N	O	R	C	M	365.75	0.0	0.0	0.0	19.25	0.0
BNORDL	B	N	O	R	D	L	162.45	0.0	0.0	0.0	8.55	0.0
BNORDM	B	N	O	R	D	M	85.5	0.0	0.0	0.0	4.5	0.0
BNORPL	B	N	O	R	P	L	120.65	0.0	0.0	0.0	6.3500000000000005	0.0
BNORWL	B	N	O	R	W	L	1338.0	0.0	0.0	0.0	0.0	0.0
BNORWM	B	N	O	R	W	M	162.0	0.0	0.0	0.0	0.0	0.0
BNORWP	B	N	O	R	W	P	70.0	0.0	0.0	0.0	0.0	0.0
BNPCCL	B	N	P	C	C	L	74.1	0.0	0.0	0.0	3.9000000000000004	0.0
BNPHCL	B	N	P	H	C	L	454.1	0.0	0.0	0.0	23.900000000000002	0.0
BNPHCM	B	N	P	H	C	M	128.25	0.0	0.0	0.0	6.75	0.0
BNPHCP	B	N	P	H	C	P	53.2	0.0	0.0	0.0	2.8000000000000003	0.0
BNPHWL	B	N	P	H	W	L	245.0	0.0	0.0	0.0	0.0	0.0
BNPHWM	B	N	P	H	W	M	90.0	0.0	0.0	0.0	0.0	0.0
BNPRAL	B	N	P	R	A	L	112.1	0.0	0.0	0.0	5.9	0.0
BNPRCL	B	N	P	R	C	L	1183.7	0.0	0.0	0.0	62.300000000000004	0.0
BNPRCM	B	N	P	R	C	M	306.85	0.0	0.0	0.0	16.150000000000002	0.0
BNPRCP	B	N	P	R	C	P	68.4	0.0	0.0	0.0	3.6	0.0
BNPRDL	B	N	P	R	D	L	61.75	0.0	0.0	0.0	3.25	0.0
BNPRPL	B	N	P	R	P	L	73.15	0.0	0.0	0.0	3.85	0.0
BNPRWL	B	N	P	R	W	L	742.0	0.0	0.0	0.0	0.0	0.0
BNPRWM	B	N	P	R	W	M	220.0	0.0	0.0	0.0	0.0	0.0
BNPRWP	B	N	P	R	W	P	62.0	0.0	0.0	0.0	0.0	0.0
BNSHCL	B	N	S	H	C	L	1536.15	0.0	0.0	0.0	80.85000000000001	0.0
BNSHCM	B	N	S	H	C	M	278.35	0.0	0.0	0.0	14.65	0.0
BNSHCP	B	N	S	H	C	P	61.75	0.0	0.0	0.0	3.25	0.0
BNSHCS	B	N	S	H	C	S	103.55	0.0	0.0	0.0	5.45	0.0
BNSHIL	B	N	S	H	I	L	54.15	0.0	0.0	0.0	2.85	0.0
BNSHLL	B	N	S	H	L	L	98.8	0.0	0.0	0.0	5.2	0.0
BNSHWL	B	N	S	H	W	L	974.0	0.0	0.0	0.0	0.0	0.0
BNSHWM	B	N	S	H	W	M	206.0	0.0	0.0	0.0	0.0	0.0
BNSHWP	B	N	S	H	W	P	113.0	0.0	0.0	0.0	0.0	0.0
BNSHWS	B	N	S	H	W	S	215.0	0.0	0.0	0.0	0.0	0.0
BNSRCL	B	N	S	R	C	L	8437.9	0.0	0.0	0.0	444.1	0.0
BNSRCM	B	N	S	R	C	M	1754.65	0.0	0.0	0.0	92.35000000000001	0.0
BNSRCP	B	N	S	R	C	P	430.35	0.0	0.0	0.0	22.650000000000002	0.0
BNSRCS	B	N	S	R	C	S	173.85	0.0	0.0	0.0	9.15	0.0
BNSRDL	B	N	S	R	D	L	470.25	0.0	0.0	0.0	24.75	0.0
BNSRDM	B	N	S	R	D	M	200.45	0.0	0.0	0.0	10.55	0.0
BNSRDS	B	N	S	R	D	S	62.7	0.0	0.0	0.0	3.3000000000000003	0.0
BNSRLL	B	N	S	R	L	L	83.6	0.0	0.0	0.0	4.4	0.0
BNSRPL	B	N	S	R	P	L	612.75	0.0	0.0	0.0	32.25	0.0
BNSRWL	B	N	S	R	W	L	5031.0	0.0	0.0	0.0	0.0	0.0
BNSRWM	B	N	S	R	W	M	801.0	0.0	0.0	0.0	0.0	0.0
BNSRWP	B	N	S	R	W	P	657.0	0.0	0.0	0.0	0.0	0.0
BNSRWS	B	N	S	R	W	S	545.0	0.0	0.0	0.0	0.0	0.0
BRNCAL	B	R	N	C	A	L	130.15	0.0	0.0	0.0	6.8500000000000005	0.0
BRNCAM	B	R	N	C	A	M	107.35	0.0	0.0	0.0	5.65	0.0
BRNCCL	B	R	N	C	C	L	4466.9	0.0	0.0	0.0	235.10000000000002	0.0
BRNCCM	B	R	N	C	C	M	937.65	0.0	0.0	0.0	49.35	0.0
BRNCCP	B	R	N	C	C	P	184.3	0.0	0.0	0.0	9.700000000000001	0.0
BRNCCS	B	R	N	C	C	S	98.8	0.0	0.0	0.0	5.2	0.0
BRNCDL	B	R	N	C	D	L	514.9	0.0	0.0	0.0	27.1	0.0
BRNCDM	B	R	N	C	D	M	358.15	0.0	0.0	0.0	18.85	0.0
BRNCIL	B	R	N	C	I	L	227.05	0.0	0.0	0.0	11.950000000000001	0.0
BRNCIM	B	R	N	C	I	M	75.05	0.0	0.0	0.0	3.95	0.0
BRNCLL	B	R	N	C	L	L	133.0	0.0	0.0	0.0	7.0	0.0
BRNCLM	B	R	N	C	L	M	152.95	0.0	0.0	0.0	8.05	0.0
BRNCPL	B	R	N	C	P	L	795.15	0.0	0.0	0.0	41.85	0.0
BRNCPM	B	R	N	C	P	M	419.9	0.0	0.0	0.0	22.1	0.0
BRNCWL	B	R	N	C	W	L	3076.0	0.0	0.0	0.0	0.0	0.0
BRNCWM	B	R	N	C	W	M	1750.0	0.0	0.0	0.0	0.0	0.0
BRNCWP	B	R	N	C	W	P	260.0	0.0	0.0	0.0	0.0	0.0
BRNCWS	B	R	N	C	W	S	163.0	0.0	0.0	0.0	0.0	0.0
BRNHAM	B	R	N	H	A	M	54.15	0.0	0.0	0.0	2.85	0.0
BRNHCL	B	R	N	H	C	L	968.05	0.0	0.0	0.0	50.95	0.0
BRNHCM	B	R	N	H	C	M	483.55	0.0	0.0	0.0	25.450000000000003	0.0
BRNHCP	B	R	N	H	C	P	55.1	0.0	0.0	0.0	2.9000000000000004	0.0
BRNHLM	B	R	N	H	L	M	112.1	0.0	0.0	0.0	5.9	0.0
BRNHWL	B	R	N	H	W	L	706.0	0.0	0.0	0.0	0.0	0.0
BRNHWM	B	R	N	H	W	M	409.0	0.0	0.0	0.0	0.0	0.0
BRNHWP	B	R	N	H	W	P	129.0	0.0	0.0	0.0	0.0	0.0
BRNLAL	B	R	N	L	A	L	294.5	0.0	0.0	0.0	15.5	0.0
BRNLAM	B	R	N	L	A	M	185.25	0.0	0.0	0.0	9.75	0.0
BRNLCL	B	R	N	L	C	L	1492.45	0.0	0.0	0.0	78.55000000000001	0.0
BRNLCM	B	R	N	L	C	M	722.95	0.0	0.0	0.0	38.050000000000004	0.0
BRNLCP	B	R	N	L	C	P	76.0	0.0	0.0	0.0	4.0	0.0
BRNLDL	B	R	N	L	D	L	57.95	0.0	0.0	0.0	3.0500000000000003	0.0
BRNLDM	B	R	N	L	D	M	101.65	0.0	0.0	0.0	5.3500000000000005	0.0
BRNLIL	B	R	N	L	I	L	107.35	0.0	0.0	0.0	5.65	0.0
BRNLIM	B	R	N	L	I	M	106.4	0.0	0.0	0.0	5.6000000000000005	0.0
BRNLLM	B	R	N	L	L	M	63.65	0.0	0.0	0.0	3.35	0.0
BRNLWL	B	R	N	L	W	L	1333.0	0.0	0.0	0.0	0.0	0.0
BRNLWM	B	R	N	L	W	M	938.0	0.0	0.0	0.0	0.0	0.0
BRNLWP	B	R	N	L	W	P	106.0	0.0	0.0	0.0	0.0	0.0
BRNRAL	B	R	N	R	A	L	75.05	0.0	0.0	0.0	3.95	0.0
BRNRCL	B	R	N	R	C	L	2261.95	0.0	0.0	0.0	119.05000000000001	0.0
BRNRCM	B	R	N	R	C	M	722.0	0.0	0.0	0.0	38.0	0.0
BRNRCP	B	R	N	R	C	P	105.45	0.0	0.0	0.0	5.550000000000001	0.0
BRNRDL	B	R	N	R	D	L	298.3	0.0	0.0	0.0	15.700000000000001	0.0
BRNRDM	B	R	N	R	D	M	114.0	0.0	0.0	0.0	6.0	0.0
BRNRLL	B	R	N	R	L	L	53.2	0.0	0.0	0.0	2.8000000000000003	0.0
BRNRPL	B	R	N	R	P	L	64.6	0.0	0.0	0.0	3.4000000000000004	0.0
BRNRPM	B	R	N	R	P	M	129.2	0.0	0.0	0.0	6.800000000000001	0.0
BRNRWL	B	R	N	R	W	L	1929.0	0.0	0.0	0.0	0.0	0.0
BRNRWM	B	R	N	R	W	M	606.0	0.0	0.0	0.0	0.0	0.0
BRNRWP	B	R	N	R	W	P	128.0	0.0	0.0	0.0	0.0	0.0
BRNRWS	B	R	N	R	W	S	61.0	0.0	0.0	0.0	0.0	0.0
BROCCL	B	R	O	C	C	L	295.45	0.0	0.0	0.0	15.55	0.0
BROCCM	B	R	O	C	C	M	48.45	0.0	0.0	0.0	2.5500000000000003	0.0
BROCCS	B	R	O	C	C	S	74.1	0.0	0.0	0.0	3.9000000000000004	0.0
BROCDL	B	R	O	C	D	L	121.6	0.0	0.0	0.0	6.4	0.0
BROCPL	B	R	O	C	P	L	78.85	0.0	0.0	0.0	4.15	0.0
BROCWL	B	R	O	C	W	L	335.0	0.0	0.0	0.0	0.0	0.0
BROCWM	B	R	O	C	W	M	66.0	0.0	0.0	0.0	0.0	0.0
BROHCL	B	R	O	H	C	L	159.6	0.0	0.0	0.0	8.4	0.0
BROLCL	B	R	O	L	C	L	61.75	0.0	0.0	0.0	3.25	0.0
BRORCL	B	R	O	R	C	L	1530.45	0.0	0.0	0.0	80.55000000000001	0.0
BRORCM	B	R	O	R	C	M	342.0	0.0	0.0	0.0	18.0	0.0
BRORCP	B	R	O	R	C	P	66.5	0.0	0.0	0.0	3.5	0.0
BRORCS	B	R	O	R	C	S	55.1	0.0	0.0	0.0	2.9000000000000004	0.0
BRORDL	B	R	O	R	D	L	235.6	0.0	0.0	0.0	12.4	0.0
BRORPL	B	R	O	R	P	L	77.9	0.0	0.0	0.0	4.1000000000000005	0.0
BRORWL	B	R	O	R	W	L	1268.0	0.0	0.0	0.0	0.0	0.0
BRORWM	B	R	O	R	W	M	246.0	0.0	0.0	0.0	0.0	0.0
BRORWP	B	R	O	R	W	P	63.0	0.0	0.0	0.0	0.0	0.0
BRORWS	B	R	O	R	W	S	60.0	0.0	0.0	0.0	0.0	0.0
BRPCAL	B	R	P	C	A	L	81.7	0.0	0.0	0.0	4.3	0.0
BRPCAS	B	R	P	C	A	S	73.15	0.0	0.0	0.0	3.85	0.0
BRPCCL	B	R	P	C	C	L	1003.2	0.0	0.0	0.0	52.800000000000004	0.0
BRPCCM	B	R	P	C	C	M	208.05	0.0	0.0	0.0	10.950000000000001	0.0
BRPCCP	B	R	P	C	C	P	60.8	0.0	0.0	0.0	3.2	0.0
BRPCCS	B	R	P	C	C	S	372.4	0.0	0.0	0.0	19.6	0.0
BRPCDL	B	R	P	C	D	L	206.15	0.0	0.0	0.0	10.850000000000001	0.0
BRPCDS	B	R	P	C	D	S	63.65	0.0	0.0	0.0	3.35	0.0
BRPCIL	B	R	P	C	I	L	158.65	0.0	0.0	0.0	8.35	0.0
BRPCIS	B	R	P	C	I	S	57.95	0.0	0.0	0.0	3.0500000000000003	0.0
BRPCPL	B	R	P	C	P	L	278.35	0.0	0.0	0.0	14.65	0.0
BRPCPS	B	R	P	C	P	S	50.35	0.0	0.0	0.0	2.6500000000000004	0.0
BRPCWL	B	R	P	C	W	L	1167.0	0.0	0.0	0.0	0.0	0.0
BRPCWM	B	R	P	C	W	M	160.0	0.0	0.0	0.0	0.0	0.0
BRPCWP	B	R	P	C	W	P	277.0	0.0	0.0	0.0	0.0	0.0
BRPCWS	B	R	P	C	W	S	464.0	0.0	0.0	0.0	0.0	0.0
BRPHCL	B	R	P	H	C	L	611.8	0.0	0.0	0.0	32.2	0.0
BRPHCM	B	R	P	H	C	M	316.35	0.0	0.0	0.0	16.650000000000002	0.0
BRPHLL	B	R	P	H	L	L	75.05	0.0	0.0	0.0	3.95	0.0
BRPHWL	B	R	P	H	W	L	324.0	0.0	0.0	0.0	0.0	0.0
BRPHWM	B	R	P	H	W	M	203.0	0.0	0.0	0.0	0.0	0.0
BRPHWP	B	R	P	H	W	P	76.0	0.0	0.0	0.0	0.0	0.0
BRPLAL	B	R	P	L	A	L	80.75	0.0	0.0	0.0	4.25	0.0
BRPLAM	B	R	P	L	A	M	73.15	0.0	0.0	0.0	3.85	0.0
BRPLCL	B	R	P	L	C	L	447.45	0.0	0.0	0.0	23.55	0.0
BRPLCM	B	R	P	L	C	M	80.75	0.0	0.0	0.0	4.25	0.0
BRPLCP	B	R	P	L	C	P	50.35	0.0	0.0	0.0	2.6500000000000004	0.0
BRPLCS	B	R	P	L	C	S	147.25	0.0	0.0	0.0	7.75	0.0
BRPLIL	B	R	P	L	I	L	68.4	0.0	0.0	0.0	3.6	0.0
BRPLWL	B	R	P	L	W	L	424.0	0.0	0.0	0.0	0.0	0.0
BRPLWM	B	R	P	L	W	M	68.0	0.0	0.0	0.0	0.0	0.0
BRPLWP	B	R	P	L	W	P	85.0	0.0	0.0	0.0	0.0	0.0
BRPLWS	B	R	P	L	W	S	139.0	0.0	0.0	0.0	0.0	0.0
BRPRAL	B	R	P	R	A	L	49.4	0.0	0.0	0.0	2.6	0.0
BRPRCL	B	R	P	R	C	L	7208.6	0.0	0.0	0.0	379.40000000000003	0.0
BRPRCM	B	R	P	R	C	M	2477.6	0.0	0.0	0.0	130.4	0.0
BRPRCP	B	R	P	R	C	P	374.3	0.0	0.0	0.0	19.700000000000003	0.0
BRPRCS	B	R	P	R	C	S	379.05	0.0	0.0	0.0	19.950000000000003	0.0
BRPRDL	B	R	P	R	D	L	1128.6	0.0	0.0	0.0	59.400000000000006	0.0
BRPRDM	B	R	P	R	D	M	326.8	0.0	0.0	0.0	17.2	0.0
BRPRDS	B	R	P	R	D	S	263.15	0.0	0.0	0.0	13.850000000000001	0.0
BRPRIL	B	R	P	R	I	L	87.4	0.0	0.0	0.0	4.6000000000000005	0.0
BRPRIP	B	R	P	R	I	P	52.25	0.0	0.0	0.0	2.75	0.0
BRPRLL	B	R	P	R	L	L	76.95	0.0	0.0	0.0	4.05	0.0
BRPRPL	B	R	P	R	P	L	456.95	0.0	0.0	0.0	24.05	0.0
BRPRPM	B	R	P	R	P	M	153.9	0.0	0.0	0.0	8.1	0.0
BRPRPS	B	R	P	R	P	S	54.15	0.0	0.0	0.0	2.85	0.0
BRPRWL	B	R	P	R	W	L	5277.0	0.0	0.0	0.0	0.0	0.0
BRPRWM	B	R	P	R	W	M	1743.0	0.0	0.0	0.0	0.0	0.0
BRPRWP	B	R	P	R	W	P	373.0	0.0	0.0	0.0	0.0	0.0
BRPRWS	B	R	P	R	W	S	554.0	0.0	0.0	0.0	0.0	0.0
CNNCAL	C	N	N	C	A	L	12376.6	0.0	0.0	0.0	651.4000000000001	0.0
CNNCAM	C	N	N	C	A	M	27110.15	0.0	0.0	0.0	1426.8500000000001	0.0
CNNCAP	C	N	N	C	A	P	25718.4	0.0	0.0	0.0	1353.6000000000001	0.0
CNNCAS	C	N	N	C	A	S	277.4	0.0	0.0	0.0	14.600000000000001	0.0
CNNCCL	C	N	N	C	C	L	3592.9	0.0	0.0	0.0	189.10000000000002	0.0
CNNCCM	C	N	N	C	C	M	717.25	0.0	0.0	0.0	37.75	0.0
CNNCCP	C	N	N	C	C	P	375.25	0.0	0.0	0.0	19.75	0.0
CNNCCS	C	N	N	C	C	S	67.45	0.0	0.0	0.0	3.5500000000000003	0.0
CNNCDL	C	N	N	C	D	L	1483.9	0.0	0.0	0.0	78.10000000000001	0.0
CNNCDM	C	N	N	C	D	M	604.2	0.0	0.0	0.0	31.8	0.0
CNNCDS	C	N	N	C	D	S	146.3	0.0	0.0	0.0	7.7	0.0
CNNCIL	C	N	N	C	I	L	8026.55	0.0	0.0	0.0	422.45000000000005	0.0
CNNCIM	C	N	N	C	I	M	13530.85	0.0	0.0	0.0	712.1500000000001	0.0
CNNCIP	C	N	N	C	I	P	7345.4	0.0	0.0	0.0	386.6	0.0
CNNCIS	C	N	N	C	I	S	694.45	0.0	0.0	0.0	36.550000000000004	0.0
CNNCLL	C	N	N	C	L	L	2902.25	0.0	0.0	0.0	152.75	0.0
CNNCLM	C	N	N	C	L	M	8958.5	0.0	0.0	0.0	471.5	0.0
CNNCLP	C	N	N	C	L	P	9100.05	0.0	0.0	0.0	478.95000000000005	0.0
CNNCPL	C	N	N	C	P	L	3022.9	0.0	0.0	0.0	159.10000000000002	0.0
CNNCPM	C	N	N	C	P	M	2914.6	0.0	0.0	0.0	153.4	0.0
CNNCPS	C	N	N	C	P	S	228.0	0.0	0.0	0.0	12.0	0.0
CNNCWL	C	N	N	C	W	L	3931.0	0.0	0.0	0.0	0.0	0.0
CNNCWM	C	N	N	C	W	M	2908.0	0.0	0.0	0.0	0.0	0.0
CNNCWP	C	N	N	C	W	P	749.0	0.0	0.0	0.0	0.0	0.0
CNNCWS	C	N	N	C	W	S	118.0	0.0	0.0	0.0	0.0	0.0
CNNHAL	C	N	N	H	A	L	947.15	0.0	0.0	0.0	49.85	0.0
CNNHAM	C	N	N	H	A	M	861.65	0.0	0.0	0.0	45.35	0.0
CNNHAP	C	N	N	H	A	P	817.95	0.0	0.0	0.0	43.050000000000004	0.0
CNNHIL	C	N	N	H	I	L	1005.1	0.0	0.0	0.0	52.900000000000006	0.0
CNNHIM	C	N	N	H	I	M	878.75	0.0	0.0	0.0	46.25	0.0
CNNHIP	C	N	N	H	I	P	459.8	0.0	0.0	0.0	24.200000000000003	0.0
CNNHLL	C	N	N	H	L	L	687.8	0.0	0.0	0.0	36.2	0.0
CNNHLM	C	N	N	H	L	M	370.5	0.0	0.0	0.0	19.5	0.0
CNNHLP	C	N	N	H	L	P	300.2	0.0	0.0	0.0	15.8	0.0
CNNHWL	C	N	N	H	W	L	142.0	0.0	0.0	0.0	0.0	0.0
CNNLAL	C	N	N	L	A	L	31656.85	0.0	0.0	0.0	1666.15	0.0
CNNLAM	C	N	N	L	A	M	54107.25	0.0	0.0	0.0	2847.75	0.0
CNNLAP	C	N	N	L	A	P	36988.25	0.0	0.0	0.0	1946.75	0.0
CNNLAS	C	N	N	L	A	S	1060.2	0.0	0.0	0.0	55.800000000000004	0.0
CNNLCL	C	N	N	L	C	L	5006.5	0.0	0.0	0.0	263.5	0.0
CNNLCM	C	N	N	L	C	M	973.75	0.0	0.0	0.0	51.25	0.0
CNNLCP	C	N	N	L	C	P	449.35	0.0	0.0	0.0	23.650000000000002	0.0
CNNLCS	C	N	N	L	C	S	190.0	0.0	0.0	0.0	10.0	0.0
CNNLDL	C	N	N	L	D	L	1656.8	0.0	0.0	0.0	87.2	0.0
CNNLDM	C	N	N	L	D	M	632.7	0.0	0.0	0.0	33.300000000000004	0.0
CNNLDS	C	N	N	L	D	S	174.8	0.0	0.0	0.0	9.200000000000001	0.0
CNNLIL	C	N	N	L	I	L	18337.85	0.0	0.0	0.0	965.1500000000001	0.0
CNNLIM	C	N	N	L	I	M	31176.15	0.0	0.0	0.0	1640.8500000000001	0.0
CNNLIP	C	N	N	L	I	P	14150.25	0.0	0.0	0.0	744.75	0.0
CNNLIS	C	N	N	L	I	S	1769.85	0.0	0.0	0.0	93.15	0.0
CNNLLL	C	N	N	L	L	L	6130.35	0.0	0.0	0.0	322.65000000000003	0.0
CNNLLM	C	N	N	L	L	M	22055.2	0.0	0.0	0.0	1160.8	0.0
CNNLLP	C	N	N	L	L	P	16413.15	0.0	0.0	0.0	863.85	0.0
CNNLPL	C	N	N	L	P	L	1712.85	0.0	0.0	0.0	90.15	0.0
CNNLPM	C	N	N	L	P	M	2401.6	0.0	0.0	0.0	126.4	0.0
CNNLPS	C	N	N	L	P	S	104.5	0.0	0.0	0.0	5.5	0.0
CNNLWL	C	N	N	L	W	L	7496.0	0.0	0.0	0.0	0.0	0.0
CNNLWM	C	N	N	L	W	M	5075.0	0.0	0.0	0.0	0.0	0.0
CNNLWP	C	N	N	L	W	P	1715.0	0.0	0.0	0.0	0.0	0.0
CNNLWS	C	N	N	L	W	S	331.0	0.0	0.0	0.0	0.0	0.0
CNNRAL	C	N	N	R	A	L	1175.15	0.0	0.0	0.0	61.85	0.0
CNNRAM	C	N	N	R	A	M	2114.7	0.0	0.0	0.0	111.30000000000001	0.0
CNNRAP	C	N	N	R	A	P	1771.75	0.0	0.0	0.0	93.25	0.0
CNNRAS	C	N	N	R	A	S	195.7	0.0	0.0	0.0	10.3	0.0
CNNRIL	C	N	N	R	I	L	1007.95	0.0	0.0	0.0	53.050000000000004	0.0
CNNRIM	C	N	N	R	I	M	1424.05	0.0	0.0	0.0	74.95	0.0
CNNRIP	C	N	N	R	I	P	794.2	0.0	0.0	0.0	41.800000000000004	0.0
CNNRIS	C	N	N	R	I	S	202.35	0.0	0.0	0.0	10.65	0.0
CNNRLL	C	N	N	R	L	L	606.1	0.0	0.0	0.0	31.900000000000002	0.0
CNNRLM	C	N	N	R	L	M	754.3	0.0	0.0	0.0	39.7	0.0
CNNRLP	C	N	N	R	L	P	567.15	0.0	0.0	0.0	29.85	0.0
CNNRWL	C	N	N	R	W	L	152.0	0.0	0.0	0.0	0.0	0.0
CNNRWM	C	N	N	R	W	M	103.0	0.0	0.0	0.0	0.0	0.0
CNOCAL	C	N	O	C	A	L	114.0	0.0	0.0	0.0	6.0	0.0
CNOCAM	C	N	O	C	A	M	193.8	0.0	0.0	0.0	10.200000000000001	0.0
CNOCAP	C	N	O	C	A	P	111.15	0.0	0.0	0.0	5.8500000000000005	0.0
CNOCCL	C	N	O	C	C	L	81.7	0.0	0.0	0.0	4.3	0.0
CNOCIL	C	N	O	C	I	L	122.55	0.0	0.0	0.0	6.45	0.0
CNOCIM	C	N	O	C	I	M	50.35	0.0	0.0	0.0	2.6500000000000004	0.0
CNOCIP	C	N	O	C	I	P	68.4	0.0	0.0	0.0	3.6	0.0
CNOCLL	C	N	O	C	L	L	57.0	0.0	0.0	0.0	3.0	0.0
CNOCLM	C	N	O	C	L	M	57.0	0.0	0.0	0.0	3.0	0.0
CNOCLP	C	N	O	C	L	P	54.15	0.0	0.0	0.0	2.85	0.0
CNOCWL	C	N	O	C	W	L	65.0	0.0	0.0	0.0	0.0	0.0
CNOHAL	C	N	O	H	A	L	404.7	0.0	0.0	0.0	21.3	0.0
CNOHAM	C	N	O	H	A	M	425.6	0.0	0.0	0.0	22.400000000000002	0.0
CNOHAP	C	N	O	H	A	P	660.25	0.0	0.0	0.0	34.75	0.0
CNOHIL	C	N	O	H	I	L	373.35	0.0	0.0	0.0	19.650000000000002	0.0
CNOHIM	C	N	O	H	I	M	330.6	0.0	0.0	0.0	17.400000000000002	0.0
CNOHIP	C	N	O	H	I	P	321.1	0.0	0.0	0.0	16.900000000000002	0.0
CNOHLL	C	N	O	H	L	L	158.65	0.0	0.0	0.0	8.35	0.0
CNOHLM	C	N	O	H	L	M	259.35	0.0	0.0	0.0	13.65	0.0
CNOHLP	C	N	O	H	L	P	252.7	0.0	0.0	0.0	13.3	0.0
CNOHWL	C	N	O	H	W	L	55.0	0.0	0.0	0.0	0.0	0.0
CNOLAL	C	N	O	L	A	L	92.15	0.0	0.0	0.0	4.8500000000000005	0.0
CNOLAM	C	N	O	L	A	M	139.65	0.0	0.0	0.0	7.3500000000000005	0.0
